age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target,cluster
34,0,1,1,0,2926,0,0,0,22,7,173,0,0,0,3,1,102
19,6,0,1,0,1188,1,0,0,18,8,1050,1,0,0,3,0,102
23,8,1,1,0,282,0,0,0,14,1,966,3,0,0,3,1,102
22,4,0,2,0,3663,0,0,0,14,2,236,1,13,0,2,0,102
8,7,2,1,0,630,0,0,0,14,2,203,0,147,1,2,1,102
31,8,1,1,0,2890,1,0,0,24,5,608,2,0,0,3,0,102
16,4,1,1,0,1180,0,0,0,3,5,203,0,0,0,3,1,102
41,5,0,0,0,2970,0,0,0,26,9,396,0,8,1,2,1,102
11,9,2,2,0,542,0,0,0,26,2,379,0,0,0,3,1,102
8,7,2,2,0,1966,0,0,0,10,5,888,0,0,0,3,0,102
30,3,1,1,0,1392,0,0,0,28,0,746,0,0,0,3,1,102
12,0,1,1,0,477,1,0,1,12,7,879,0,0,0,3,0,102
20,0,1,1,0,2687,0,0,1,4,5,772,1,0,0,3,0,102
31,4,1,1,0,3147,1,0,0,4,0,815,0,64,2,2,0,102
40,4,1,1,0,973,0,0,0,28,0,235,0,0,0,3,1,102
15,4,0,1,0,2500,1,0,0,11,1,692,1,0,0,3,0,102
42,5,1,0,0,975,0,0,0,26,0,228,0,0,0,3,1,102
22,0,2,2,0,1663,0,0,1,12,5,998,0,0,0,3,1,102
35,7,0,1,0,483,0,0,0,6,4,226,0,1,1,2,1,102
15,1,1,1,0,2003,0,0,0,18,5,381,1,0,0,3,1,102
18,1,1,1,0,843,0,0,0,6,1,1077,1,0,0,3,0,102
22,4,1,2,0,1699,0,0,0,2,3,624,0,0,0,3,0,102
34,5,2,0,0,795,1,0,2,11,7,848,0,0,0,3,0,102
18,7,1,1,0,481,0,0,0,9,1,855,0,0,0,3,1,102
29,6,1,1,0,2796,0,0,0,12,6,998,1,0,0,3,0,102
19,6,2,1,0,566,0,0,0,5,5,206,0,0,0,3,1,102
36,1,0,0,0,1773,0,0,0,20,4,155,0,0,0,3,1,102
17,3,1,1,0,1047,0,0,0,9,5,113,0,0,0,3,1,102
20,3,1,0,0,588,0,0,0,14,8,723,0,0,0,3,0,102
25,4,1,2,0,492,0,0,0,8,2,985,2,0,0,3,0,102
26,6,1,1,0,2133,0,0,0,19,8,150,0,0,0,3,1,102
40,5,1,1,0,1635,0,0,0,18,7,416,0,48,0,0,0,102
17,3,1,1,0,1718,0,0,0,23,0,364,0,36,1,2,1,102
16,1,1,1,0,1216,0,0,0,9,6,444,1,25,0,2,0,102
14,1,1,1,0,1216,0,0,1,15,8,900,2,0,0,3,1,102
47,4,1,1,0,3270,0,0,0,9,8,511,0,17,0,2,0,102
11,1,1,2,0,532,0,0,0,11,2,137,0,0,0,3,1,102
26,4,1,1,0,759,0,0,0,27,3,457,4,0,0,3,1,102
31,8,0,1,0,1454,1,0,0,3,6,192,0,0,0,3,1,102
36,5,0,1,0,483,0,0,0,4,2,600,1,0,0,3,1,102
28,2,0,1,0,3546,0,0,0,5,3,987,0,0,0,3,1,102
30,4,1,1,0,500,0,0,1,2,5,747,0,0,0,3,0,102
11,9,2,2,0,540,0,0,0,27,1,377,0,0,0,3,1,102
26,7,1,1,0,1243,0,0,0,24,4,879,0,0,0,3,0,102
16,7,1,1,0,524,0,0,0,14,2,754,0,0,0,3,0,102
25,9,1,1,0,2885,0,0,0,4,0,936,1,68,0,0,1,102
31,7,1,0,0,953,0,0,0,22,4,1053,0,0,0,3,1,102
29,5,1,0,0,1331,0,0,0,17,8,237,0,129,1,1,1,102
16,0,1,1,0,1334,0,0,0,11,8,541,0,230,1,2,1,102
31,6,1,1,0,3136,0,0,1,10,7,823,0,0,0,2,0,102
21,2,1,0,0,2735,0,0,2,7,6,786,0,0,0,3,0,102
23,4,0,1,0,556,0,0,0,18,7,629,0,0,0,3,1,102
8,0,2,1,0,761,0,0,0,7,3,202,0,66,2,2,1,102
16,6,2,1,0,889,0,0,0,17,0,861,0,0,0,3,0,102
18,0,1,1,0,1172,1,0,1,28,7,994,3,0,0,3,1,102
23,4,1,0,0,1283,0,0,0,17,8,815,0,0,0,3,0,102
14,0,1,1,0,1385,0,0,0,16,1,789,2,0,0,3,0,102
15,9,1,2,0,699,0,0,0,16,3,76,2,0,0,3,1,102
27,6,0,1,0,1960,0,0,0,7,2,445,3,0,0,3,1,102
30,2,0,1,0,469,0,0,0,8,2,583,4,0,0,3,1,102
21,3,1,1,0,1690,1,0,0,5,3,598,0,0,0,3,1,102
19,7,2,1,0,1302,0,0,0,17,2,803,0,0,0,3,0,102
37,4,1,1,0,2136,0,0,1,28,7,123,0,0,0,3,1,102
31,3,0,1,0,1040,0,0,0,12,2,617,5,0,0,3,1,102
23,1,1,1,0,1786,0,0,0,17,8,160,0,20,0,2,1,102
60,5,1,1,0,1039,0,0,0,18,0,1048,2,0,0,3,0,102
27,4,1,2,0,1260,0,0,0,8,10,83,2,0,0,3,1,102
53,5,1,0,0,994,0,0,0,7,6,178,0,0,0,3,1,102
50,5,1,2,0,2230,0,0,0,27,5,415,0,143,3,2,1,102
36,8,1,1,0,646,0,0,0,5,1,612,1,0,0,3,1,102
27,0,0,0,0,774,1,0,0,19,5,996,1,0,0,3,1,102
21,6,1,1,0,2475,0,0,1,11,5,643,3,0,0,3,1,102
16,7,1,1,0,1247,0,0,1,13,7,677,1,0,0,3,0,102
35,0,1,1,0,540,0,0,0,17,8,385,0,0,0,3,1,102
21,8,1,1,0,1474,1,0,1,19,7,1013,1,0,0,3,1,102
28,1,1,1,0,1289,0,0,0,17,9,99,0,0,0,3,1,102
33,1,1,0,0,672,0,0,0,7,3,167,0,26,1,2,1,102
1,8,2,1,0,810,0,0,0,28,0,167,0,150,2,2,1,102
22,3,1,2,0,1516,0,0,1,13,7,826,0,68,0,1,1,102
30,2,1,1,0,483,0,0,0,17,9,791,1,0,0,3,0,102
11,9,2,2,0,553,0,0,0,23,7,390,0,0,0,3,1,102
32,5,0,2,0,547,0,0,0,12,6,766,1,0,0,3,0,102
6,9,1,1,0,1036,1,0,0,5,6,325,0,51,2,2,1,102
37,4,1,1,0,775,0,0,0,15,5,765,1,0,0,3,1,102
8,2,1,2,0,627,0,0,0,14,4,440,3,0,0,3,1,102
22,8,1,1,0,1053,0,0,0,19,1,873,1,0,0,3,0,102
10,7,1,1,0,486,0,0,0,19,0,679,0,0,0,3,0,102
31,4,0,2,0,636,0,0,0,18,5,785,0,0,0,3,1,102
13,8,2,1,0,2846,0,0,0,17,2,688,1,0,0,3,0,102
29,7,1,1,0,1787,0,0,0,12,9,348,2,0,0,3,1,102
31,9,1,1,0,1415,0,0,0,1,5,336,0,0,0,3,1,102
15,5,1,1,0,544,0,0,0,17,1,783,1,0,0,3,1,102
6,6,2,2,0,1263,0,0,0,15,5,292,1,0,0,3,1,102
14,0,1,1,0,483,0,0,0,20,6,155,0,0,0,3,1,102
28,1,1,1,0,2809,0,0,0,12,9,486,1,0,0,3,1,102
13,5,2,1,0,744,0,0,0,9,5,93,1,0,0,3,1,102
41,4,0,1,0,483,0,0,0,20,7,214,0,0,0,3,1,102
10,4,2,1,0,484,0,0,0,16,8,161,0,0,0,3,1,102
14,9,1,1,0,878,1,0,2,16,7,816,0,0,0,3,1,102
10,4,2,2,0,585,0,0,0,16,1,355,2,0,0,3,1,102
25,5,1,1,0,749,0,0,0,20,5,452,4,0,0,3,1,102
8,7,1,1,0,2115,0,0,0,11,2,1017,0,0,0,3,1,102
31,4,1,2,0,3146,0,0,0,4,0,813,0,74,2,1,0,102
15,1,1,1,0,621,1,0,0,14,5,745,0,0,0,3,1,102
17,7,1,1,0,483,0,0,0,5,0,726,0,0,0,3,0,102
23,1,1,1,0,1808,0,0,0,0,5,309,0,0,0,3,1,102
10,8,2,1,0,552,0,0,0,18,1,326,1,159,2,1,1,102
40,2,1,1,0,3025,0,0,1,17,2,984,2,0,0,3,0,102
15,1,1,1,0,174,1,0,1,14,8,735,0,0,0,3,1,102
19,1,0,1,0,282,0,0,0,21,5,998,2,0,0,3,0,102
18,4,2,2,0,516,1,0,0,11,6,184,0,0,0,3,1,102
38,4,1,1,0,2642,0,0,0,19,6,256,0,141,1,1,1,102
43,5,1,1,0,484,0,0,0,12,0,447,0,0,0,3,1,102
16,4,1,2,0,3600,1,0,0,10,8,163,0,16,0,2,1,102
32,2,0,1,0,1946,0,0,0,4,3,423,2,0,0,3,1,102
17,7,1,1,0,483,0,0,0,5,1,233,1,1,2,2,1,102
26,5,1,2,0,1576,0,0,0,4,1,382,0,25,1,2,1,102
9,8,1,1,0,1122,0,0,0,13,9,298,0,57,1,2,1,102
29,4,1,2,0,1178,0,0,0,3,2,227,0,0,0,3,1,102
19,1,0,0,0,1716,0,0,0,28,0,387,0,0,0,3,1,102
7,3,2,2,0,796,0,0,0,5,2,454,3,0,0,3,1,102
19,0,1,1,0,890,1,0,1,27,8,535,0,0,0,3,1,102
9,0,2,2,0,794,0,0,0,21,4,150,1,0,0,3,1,102
18,7,1,2,0,3012,0,0,0,7,2,1005,2,0,0,3,1,102
33,5,1,1,0,719,0,0,0,10,0,347,0,0,0,3,1,102
51,5,1,1,0,942,0,0,0,15,3,280,0,0,0,3,1,102
57,4,1,0,0,3468,0,0,0,17,3,335,1,223,2,1,1,102
33,3,1,2,0,1369,0,0,0,14,1,991,1,0,0,3,1,102
20,3,1,2,0,524,0,0,0,24,1,897,2,0,0,3,0,102
28,2,1,0,0,2589,0,0,0,4,2,427,0,44,0,1,1,102
14,9,1,1,0,2432,0,0,0,7,0,120,1,11,0,2,1,102
21,2,1,1,0,740,0,0,0,7,4,338,1,0,0,3,1,102
13,0,1,1,0,2985,0,0,0,20,1,161,0,0,0,3,1,102
15,3,2,1,0,167,0,0,1,20,6,709,1,0,0,3,1,102
26,6,1,2,0,2453,0,0,0,20,6,170,2,155,1,2,1,102
18,5,1,1,0,685,0,0,0,7,8,898,1,233,2,1,1,102
21,4,1,1,0,780,0,0,0,25,0,499,0,0,0,3,1,102
23,8,1,1,0,1058,0,0,0,21,0,943,0,0,0,3,0,102
16,3,1,0,0,2189,0,0,0,22,1,467,5,0,0,3,1,102
46,7,1,1,0,1617,0,0,0,15,4,409,0,29,0,1,0,102
21,6,1,1,0,1478,0,0,0,15,6,400,1,17,0,0,1,102
15,7,1,0,0,1036,1,0,1,29,7,711,1,0,0,3,0,102
24,8,1,2,0,2476,0,0,0,11,1,188,1,69,4,2,1,102
22,3,0,1,0,2330,0,0,0,10,1,114,0,0,0,3,1,102
25,6,1,0,0,1245,0,0,0,23,6,798,1,0,0,3,1,102
18,4,1,1,0,1442,1,0,0,18,8,207,1,30,3,2,1,102
38,6,1,1,0,1967,0,0,0,7,4,624,0,13,0,2,1,102
6,3,1,1,0,596,0,0,0,7,7,447,2,0,0,3,1,102
16,4,1,2,0,3344,0,0,0,14,10,445,0,145,1,2,1,102
26,2,1,1,0,3306,0,0,0,19,10,194,0,0,0,3,1,102
26,2,1,0,0,2215,0,0,0,10,1,404,2,0,0,3,1,102
26,0,0,1,0,878,0,0,0,21,7,578,0,58,1,2,1,102
23,4,1,2,0,1167,0,0,0,10,1,656,1,0,0,3,0,102
23,6,0,1,0,1525,0,0,0,9,1,153,1,82,2,2,1,102
48,5,1,1,0,1179,0,0,0,5,1,249,0,5,0,2,1,102
45,4,1,2,0,2068,0,0,0,11,8,259,0,144,3,1,1,102
34,4,1,1,0,2686,0,0,1,14,6,1036,2,0,0,3,0,102
28,0,1,1,0,552,0,0,0,25,6,226,0,0,0,3,1,102
22,8,1,1,0,2474,0,0,0,10,0,180,1,56,4,2,1,102
13,6,1,1,0,1047,0,0,0,5,3,287,0,57,3,2,1,102
43,6,1,1,0,1626,0,0,0,16,6,413,0,39,0,0,0,102
31,2,1,0,0,903,0,0,1,16,5,514,0,0,0,3,1,102
23,4,1,2,0,483,0,0,0,16,2,667,1,0,0,3,1,102
6,2,1,1,0,658,1,0,2,17,7,766,0,0,0,3,0,102
34,2,0,0,0,3356,0,0,0,9,3,987,4,0,0,3,0,102
22,3,1,1,0,1734,0,0,0,27,4,1027,0,0,0,3,1,102
35,3,0,0,0,1745,0,0,0,18,3,170,1,0,0,3,1,102
15,2,1,1,0,2419,0,0,1,24,5,905,0,0,0,3,1,102
21,3,1,1,0,1445,1,0,0,15,7,189,0,0,0,3,1,102
6,2,1,1,0,572,0,1,0,12,1,318,1,0,0,3,1,102
20,4,1,2,0,1554,1,0,0,4,1,279,0,123,2,1,1,102
43,5,1,0,0,485,0,0,0,4,6,492,1,0,0,3,0,102
12,1,1,1,0,756,0,0,0,10,2,97,1,0,0,3,1,102
11,4,2,2,0,1177,0,0,0,7,1,182,1,53,1,2,1,102
24,2,1,1,0,536,0,0,2,9,6,595,1,0,0,3,1,102
16,4,1,2,0,582,0,0,0,12,4,589,1,0,0,3,1,102
29,7,1,1,0,3530,0,0,0,10,3,215,0,63,2,2,1,102
38,0,0,0,0,1442,0,0,0,19,5,127,1,0,0,3,1,102
10,9,1,1,0,1523,0,0,0,19,0,936,2,0,0,3,1,102
30,3,1,1,0,3055,0,0,0,12,2,176,1,0,0,3,1,102
12,0,2,1,0,760,0,0,0,12,3,128,0,0,0,3,1,102
15,2,1,0,0,418,1,0,0,16,2,801,2,0,0,3,0,102
17,4,2,2,0,1626,0,0,0,10,4,277,4,0,0,3,1,102
17,3,1,2,0,639,0,0,0,8,10,249,0,57,1,2,1,102
34,0,1,1,0,2805,0,0,0,11,8,467,0,0,0,3,1,102
24,3,1,0,0,602,0,0,0,11,7,595,1,0,0,3,1,102
42,1,1,1,0,2874,0,0,0,4,2,232,1,150,2,2,1,102
25,3,0,0,0,2215,1,0,0,17,5,926,0,0,0,3,0,102
26,3,0,1,0,589,1,0,2,4,7,1034,1,0,0,3,0,102
21,5,2,0,0,2092,1,0,1,15,5,972,4,0,0,3,0,102
17,3,0,1,0,2039,0,0,0,12,4,527,4,0,0,3,1,102
29,1,1,1,0,614,0,0,0,9,7,238,0,56,1,2,1,102
32,6,1,1,0,1298,0,0,1,8,5,150,1,0,0,3,1,102
19,6,0,2,0,3043,0,0,0,17,0,571,0,0,0,3,1,102
8,1,1,1,0,767,1,0,0,17,7,652,0,0,0,3,0,102
8,6,1,1,0,529,0,0,0,18,8,126,0,0,0,3,1,102
39,5,1,1,0,931,1,0,0,17,9,514,0,0,0,3,1,102
21,1,1,1,0,3047,0,0,1,6,7,752,0,1,0,2,0,102
19,4,0,1,0,519,0,0,0,25,1,899,2,0,0,3,1,102
33,6,1,1,0,1484,0,0,0,15,2,305,0,252,1,1,1,102
49,5,1,0,0,1017,0,0,0,5,4,194,0,0,0,3,1,102
9,6,2,1,0,1154,0,0,0,5,3,208,0,0,0,3,1,102
26,1,2,0,0,605,1,0,1,19,8,896,0,0,0,3,1,102
17,8,1,1,0,838,0,0,0,11,3,295,1,142,3,2,1,102
8,1,1,0,0,728,1,0,1,14,8,946,1,0,0,3,1,102
35,8,1,1,0,3517,0,0,0,8,1,554,0,36,2,1,1,102
41,4,1,1,0,970,0,0,0,27,0,237,0,0,0,3,1,102
14,0,2,1,0,1443,1,0,0,24,9,206,0,24,0,2,1,102
25,4,1,2,0,492,0,0,0,9,1,984,3,0,0,3,0,102
24,9,1,0,0,741,1,0,0,14,0,1032,2,0,0,3,1,102
17,5,1,2,0,1168,0,0,0,20,4,695,0,0,0,3,1,102
20,7,1,1,0,949,1,0,0,23,6,399,1,0,0,3,1,102
15,3,1,0,0,189,1,0,1,21,8,777,0,0,0,3,0,102
13,0,1,1,0,1089,0,0,1,18,6,738,0,0,0,3,0,102
14,0,1,1,0,567,1,0,0,15,5,278,0,0,0,3,1,102
35,4,1,2,0,3629,0,0,0,14,8,430,0,0,0,3,0,102
9,1,1,1,0,869,0,0,0,2,6,788,0,0,0,3,0,102
11,4,1,2,0,2875,0,0,0,2,6,312,1,5,0,2,1,102
12,0,1,1,0,3080,0,0,0,8,6,336,0,139,3,1,1,102
38,6,1,0,0,2564,0,0,1,11,3,668,0,0,0,3,0,102
31,8,0,2,0,2711,0,0,0,26,4,209,0,0,0,3,1,102
12,7,1,0,0,1703,0,0,0,11,5,589,0,20,0,2,1,102
16,1,1,1,0,881,1,0,1,25,8,523,0,0,0,3,1,102
53,5,0,1,0,2687,0,0,0,23,3,162,0,0,0,3,1,102
28,4,1,1,0,3368,0,0,0,8,9,332,0,164,1,2,1,102
26,0,1,1,0,1549,0,0,0,10,2,770,4,0,0,3,0,102
7,8,2,1,0,1292,0,0,0,11,8,670,0,0,0,3,0,102
29,4,1,2,0,3421,0,0,0,17,3,779,1,0,0,3,0,102
10,1,1,1,0,823,0,0,0,2,3,347,0,147,3,1,1,102
56,5,1,0,0,3067,0,0,1,18,6,263,0,56,6,2,0,102
18,1,1,1,0,1716,0,0,0,27,0,379,0,12,0,2,1,102
18,8,1,1,0,3585,0,0,0,11,0,162,1,0,0,3,0,102
41,4,1,2,0,3140,0,0,1,3,8,397,0,0,0,3,1,102
24,2,1,2,0,494,0,0,0,21,4,704,1,0,0,3,0,102
19,3,1,1,0,2182,0,0,0,18,8,713,0,0,0,3,0,102
33,4,1,0,0,3489,0,0,1,13,9,272,0,47,3,2,1,102
19,8,0,1,0,483,0,0,1,4,7,603,0,0,0,3,1,102
33,5,1,0,0,799,1,0,0,22,6,842,2,0,0,3,0,102
16,9,1,1,0,1406,0,0,0,10,5,346,3,0,0,3,1,102
14,5,1,1,0,624,0,0,0,9,4,714,0,0,0,3,1,102
24,4,1,1,0,536,0,0,0,22,4,379,0,0,0,3,1,102
16,2,0,1,0,688,0,0,0,9,1,955,0,0,0,3,0,102
38,4,1,1,0,1076,0,0,0,11,4,479,0,116,7,2,1,102
48,7,0,0,0,1490,0,0,0,2,6,186,0,0,0,3,1,102
8,7,2,2,0,1966,0,0,0,10,5,888,0,0,0,3,0,102
11,1,1,1,0,483,0,0,0,25,4,156,0,0,0,3,1,102
30,2,1,0,0,3370,0,0,0,20,8,605,1,0,0,3,1,102
25,7,1,1,0,864,1,0,2,15,6,782,2,0,0,3,0,102
58,3,1,1,0,3077,0,0,0,8,6,268,0,41,0,2,0,102
17,9,1,2,0,1799,0,0,1,18,6,765,1,0,0,3,0,102
12,7,1,1,0,1112,0,0,0,18,6,277,0,55,1,2,1,102
39,5,1,0,0,1358,0,0,0,15,6,241,0,185,1,2,1,102
19,7,1,1,0,948,1,0,0,23,7,391,0,0,0,3,1,102
14,8,1,1,0,1626,0,0,0,4,3,868,0,0,0,3,0,102
28,5,1,1,0,972,0,0,0,29,2,234,0,19,0,2,1,102
17,4,1,2,0,583,0,0,0,10,5,593,1,0,0,3,1,102
23,9,0,1,0,792,0,0,0,13,3,340,0,0,0,3,1,102
11,6,1,1,0,2706,0,0,0,11,6,429,0,19,2,2,1,102
21,9,1,1,0,2138,0,0,1,1,5,600,5,0,0,3,1,102
32,1,1,1,0,668,0,0,1,7,6,663,1,0,0,3,0,102
16,7,1,0,0,526,0,0,0,8,5,485,0,0,0,3,0,102
42,5,1,0,0,2926,0,0,0,8,2,277,0,101,6,2,1,102
39,4,1,0,0,517,0,0,0,14,6,728,1,0,0,3,0,102
29,2,1,1,0,2519,0,0,0,12,5,408,1,47,3,0,1,102
40,9,0,1,0,1056,0,0,0,10,5,402,0,0,0,3,1,102
46,5,1,0,0,943,0,0,0,15,9,519,0,0,0,3,1,102
9,8,2,1,0,1123,0,0,0,13,10,299,0,62,1,2,1,102
19,4,1,1,0,3167,0,0,0,7,4,643,1,0,0,3,0,102
21,3,1,0,0,897,0,0,1,13,6,1066,0,0,0,3,0,102
15,3,1,0,0,449,1,0,0,17,1,800,2,0,0,3,0,102
10,1,1,1,0,524,0,0,0,6,2,260,0,160,2,2,1,102
40,0,1,0,0,2935,0,0,0,23,7,159,0,0,0,3,1,102
11,5,1,1,0,605,0,0,0,20,9,244,0,145,2,2,1,102
50,5,0,0,0,2180,0,0,0,14,5,620,0,57,2,2,1,102
16,4,1,2,0,680,0,0,0,20,9,731,0,47,4,2,0,102
16,8,1,0,0,2684,0,0,0,11,1,438,2,0,0,3,1,102
9,6,1,1,0,483,0,0,0,28,2,288,0,37,4,2,1,102
22,1,1,1,0,2053,1,0,0,10,7,558,0,0,0,3,1,102
14,2,1,1,0,490,1,0,1,17,8,519,1,0,0,3,1,102
7,9,1,1,0,769,1,0,1,26,8,803,1,0,0,3,0,102
13,0,1,1,0,287,1,0,0,20,4,991,3,0,0,3,0,102
13,2,2,1,0,613,0,0,0,16,9,1015,1,0,0,3,1,102
17,4,1,2,0,1007,0,0,0,9,9,99,0,11,2,2,1,102
38,9,1,0,0,2855,0,0,0,4,3,909,0,0,0,3,0,102
27,6,1,1,0,881,0,0,2,11,6,820,0,0,0,3,0,102
40,7,1,1,0,2403,0,0,0,12,3,585,1,0,0,3,1,102
14,2,2,1,0,1319,0,0,0,13,5,588,0,0,0,3,1,102
18,4,1,2,0,673,0,0,1,13,3,300,4,0,0,3,1,102
14,9,1,1,0,791,0,0,0,3,3,304,0,18,1,2,1,102
54,4,1,1,0,773,0,0,0,11,1,538,0,0,0,3,0,102
13,5,1,1,0,2039,0,0,0,8,3,259,0,154,2,1,1,102
16,3,1,0,0,681,0,0,0,2,3,140,0,0,0,3,1,102
13,4,2,2,0,3526,0,0,0,19,0,405,0,4,0,2,1,102
12,2,1,1,0,814,0,0,0,3,1,337,0,147,3,1,1,102
14,0,1,1,0,459,1,0,0,10,5,870,0,0,0,3,0,102
30,8,0,2,0,2713,0,0,0,26,4,212,0,0,0,3,1,102
16,0,1,0,0,407,1,0,0,12,5,826,1,0,0,3,1,102
29,1,1,1,0,613,0,0,0,9,7,238,0,56,1,2,1,102
28,1,0,1,0,2151,0,0,1,3,4,711,0,0,0,3,0,102
27,2,1,0,0,882,0,0,0,22,3,676,0,0,0,3,0,102
18,7,1,0,0,3406,0,0,0,4,2,907,3,154,1,0,1,102
12,6,1,1,0,434,1,0,0,17,0,806,1,0,0,3,0,102
21,3,1,2,0,2817,0,0,0,21,8,325,1,143,1,2,1,102
13,6,2,1,0,3591,1,0,0,15,8,1015,1,0,0,3,0,102
10,0,2,1,0,522,0,0,0,13,1,145,0,0,0,3,1,102
20,1,0,1,0,517,0,0,0,14,2,668,1,0,0,3,0,102
25,5,0,1,0,549,0,0,0,11,5,714,2,0,0,3,0,102
19,5,1,2,0,2478,0,0,0,11,7,208,0,118,2,2,1,102
28,0,0,1,0,707,0,0,0,26,1,940,2,0,0,2,1,102
41,2,1,1,0,3317,0,0,0,8,6,127,0,0,0,3,1,102
37,0,1,1,0,2803,0,0,0,11,8,458,0,0,0,3,1,102
23,9,1,1,0,936,0,0,0,10,2,287,1,0,0,3,1,102
24,1,1,1,0,2663,0,0,0,7,0,729,1,0,0,3,0,102
23,6,1,1,0,764,0,0,0,3,4,237,0,59,1,2,1,102
19,4,0,2,0,2559,0,0,0,8,3,308,1,119,3,0,1,102
34,9,1,1,0,1418,0,0,0,1,4,333,0,0,0,3,1,102
15,7,1,1,0,874,0,0,0,10,6,312,0,142,4,2,1,102
20,1,1,0,0,1013,0,0,0,29,4,750,0,0,0,3,0,102
8,1,1,0,0,744,1,0,0,12,8,938,1,0,0,3,1,102
24,3,1,1,0,2060,0,0,0,14,2,207,0,149,1,2,1,102
21,3,1,1,0,3107,0,0,0,27,0,551,1,0,0,3,1,102
17,4,1,2,0,3343,0,0,0,10,10,396,0,146,1,2,1,102
21,3,0,1,0,704,0,0,0,1,4,191,0,53,1,1,1,102
24,9,2,1,0,534,0,0,0,16,0,226,0,0,0,3,1,102
11,5,0,2,0,550,0,0,0,14,6,122,1,0,0,3,1,102
18,4,1,0,0,1456,1,0,2,20,8,1008,4,0,0,3,1,102
18,5,2,1,0,788,0,0,0,28,2,457,0,0,0,3,1,102
12,4,2,2,0,2326,0,0,0,16,8,997,0,0,0,3,1,102
28,1,1,1,0,548,0,0,0,23,6,226,0,0,0,3,1,102
16,4,1,2,0,526,0,0,0,19,0,803,0,0,0,3,0,102
25,5,1,1,0,270,0,0,0,8,6,1067,0,0,0,3,1,102
39,5,0,1,0,483,0,0,0,20,1,155,0,0,0,3,1,102
36,1,0,0,0,1447,0,0,0,17,4,124,1,8,0,2,1,102
21,8,1,1,0,915,0,0,0,20,2,1059,0,0,0,3,0,102
24,1,1,1,0,2658,0,0,0,8,0,722,1,0,0,3,0,102
13,7,1,2,0,790,0,0,0,18,1,1059,3,0,0,3,0,102
19,2,1,1,0,3023,0,0,0,15,1,168,0,0,0,3,1,102
42,4,1,2,0,2057,0,0,0,12,6,226,0,144,2,2,1,102
30,0,1,1,0,483,0,0,0,24,5,549,0,0,0,3,1,102
23,6,1,2,0,747,1,0,1,13,6,668,0,0,0,3,0,102
23,5,1,1,0,884,0,0,0,13,7,482,0,0,0,3,1,102
19,9,1,1,0,578,0,0,1,20,6,758,0,0,0,3,1,102
22,4,1,2,0,972,0,0,0,10,3,252,0,0,0,3,1,102
11,5,1,2,0,2711,0,0,0,11,8,429,0,22,2,2,1,102
13,2,1,1,0,456,0,0,0,12,5,569,6,0,0,3,1,102
13,9,1,1,0,1386,0,0,0,2,8,337,0,17,0,2,1,102
6,1,1,1,0,649,0,1,0,16,3,131,0,0,0,3,1,102
5,0,1,1,0,756,0,0,0,14,1,102,1,0,0,3,1,102
19,0,1,1,0,1186,1,0,1,26,8,984,2,0,0,3,1,102
19,7,1,0,0,1325,0,0,0,23,9,260,0,117,1,0,1,102
30,1,1,1,0,765,0,0,0,27,5,452,2,0,0,3,1,102
31,2,1,2,0,1482,0,0,1,18,5,691,0,0,0,3,0,102
16,7,1,2,0,3171,0,0,0,9,3,291,0,56,3,2,0,102
12,4,1,2,0,910,0,0,0,20,7,290,0,0,0,3,1,102
25,4,1,2,0,2798,0,0,0,22,8,338,0,130,1,2,1,102
20,0,0,1,0,1202,1,0,1,13,8,916,0,0,0,3,0,102
35,5,0,1,0,3662,0,0,1,6,4,489,0,0,0,3,0,102
9,6,1,1,0,606,0,0,0,19,8,239,0,144,2,2,1,102
7,8,2,3,0,1181,0,0,0,22,4,646,1,0,0,3,1,102
14,0,1,1,0,3471,0,0,1,20,9,292,0,0,0,3,1,102
21,6,0,1,0,485,0,0,1,11,5,831,3,0,0,3,0,102
14,8,1,1,0,1868,0,0,0,6,1,286,0,1,0,2,1,102
22,1,1,0,0,641,0,0,1,7,10,294,1,11,0,2,1,102
38,9,0,1,0,1062,0,0,0,6,7,399,0,8,0,2,1,102
22,3,1,1,0,734,0,0,0,6,3,341,1,0,0,3,1,102
25,8,1,1,0,933,0,0,0,11,1,285,0,0,0,3,1,102
13,2,0,0,0,2495,1,0,0,12,3,739,2,0,0,3,0,102
12,5,2,1,0,1050,0,0,0,23,4,731,0,0,0,3,0,102
49,4,1,2,0,3030,0,0,0,16,0,959,3,0,0,3,0,102
23,5,1,2,0,3653,0,0,1,3,6,482,1,0,0,2,0,102
26,9,0,1,0,682,0,0,0,8,1,135,0,0,0,3,1,102
11,5,2,1,0,624,0,0,0,14,0,158,0,0,0,3,1,102
35,4,0,1,0,2866,0,0,0,4,4,182,0,0,0,3,1,102
12,9,1,1,0,2363,0,0,0,14,3,332,0,52,1,2,1,102
38,4,1,1,0,1630,0,0,0,16,7,413,0,49,1,0,1,102
38,1,1,0,0,2125,0,0,0,20,2,175,0,17,0,2,1,102
31,5,0,2,0,3032,0,0,0,15,7,804,1,15,0,2,0,102
31,2,1,1,0,3166,0,0,1,20,9,133,0,0,0,3,1,102
18,4,1,1,0,1181,0,0,0,6,4,189,1,33,1,2,1,102
36,1,2,1,0,2806,0,0,0,12,7,454,0,0,0,3,1,102
15,7,1,1,0,816,0,0,0,9,6,333,0,0,0,3,1,102
