age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,cluster,Target
8,9,2,1,0,2966.275390625,1,0,0,19,0,238.8699188232422,1,271,1,1,101,0
22,1,1,1,0,1385.18359375,1,0,0,10,8,49.18471908569336,0,302,7,0,101,0
19,9,2,1,0,756.2958374023438,1,0,0,3,0,385.676513671875,1,0,0,3,0,0
17,0,1,1,0,2708.309814453125,1,0,2,5,8,349.47747802734375,0,0,0,3,3,0
15,0,2,1,0,472.3620300292969,0,1,0,4,4,243.46505737304688,0,0,0,3,100,0
9,6,1,1,1,533.4497680664062,1,0,0,6,8,55.567169189453125,0,0,0,3,103,0
27,7,1,0,1,558.4963989257812,0,0,0,9,4,14.394021034240723,0,0,0,3,103,0
25,9,0,1,0,1649.7467041015625,1,0,0,18,0,51.00503158569336,3,0,0,3,0,0
21,4,1,2,0,1127.79443359375,0,1,0,25,1,468.444091796875,4,0,0,3,0,0
9,9,1,1,0,3099.82080078125,1,0,2,23,6,136.68858337402344,0,0,0,3,3,0
26,9,1,1,0,1290.33642578125,0,0,0,9,1,188.9618377685547,0,0,0,3,102,1
19,9,2,1,0,984.4053955078125,1,0,2,7,8,331.0766906738281,1,0,0,3,102,1
15,4,1,2,0,1246.359130859375,1,1,2,26,8,367.20477294921875,0,0,0,3,100,0
7,7,1,1,1,519.302490234375,0,0,0,24,2,197.59999084472656,0,0,0,3,103,0
2,0,1,1,0,751.9688110351562,1,1,2,27,8,69.35712432861328,1,0,0,3,3,0
27,3,1,1,1,500.329833984375,0,1,0,5,7,325.9818420410156,1,138,0,3,103,1
17,1,1,1,0,1268.469970703125,1,0,1,26,8,263.70672607421875,0,0,0,3,3,0
13,1,1,1,0,555.3984375,1,1,0,14,8,153.3488311767578,0,0,0,3,100,0
40,6,2,1,0,1916.5162353515625,0,0,0,11,7,114.0914535522461,1,181,5,1,101,0
13,8,1,1,1,484.53851318359375,0,0,0,23,5,130.05426025390625,0,0,0,3,103,0
10,0,0,1,0,1474.3450927734375,1,0,0,6,7,323.5625915527344,0,0,0,3,102,1
31,8,0,1,1,756.2872314453125,0,1,0,6,5,317.8396301269531,0,0,0,3,103,0
34,7,1,0,0,221.7457275390625,1,1,1,6,5,212.12159729003906,2,0,0,3,100,0
19,9,0,1,0,516.5453491210938,1,0,0,11,2,218.49169921875,0,0,0,3,0,0
23,4,1,1,0,1165.3914794921875,0,0,0,30,1,127.2975845336914,4,0,0,3,0,0
20,9,1,2,0,933.7652587890625,1,0,2,11,8,199.30538940429688,2,0,0,3,3,0
15,8,1,1,1,592.59521484375,0,0,0,23,5,154.95567321777344,0,0,0,3,0,0
12,6,2,1,1,127.1007308959961,1,0,0,24,7,209.32310485839844,2,-2,0,3,103,0
9,7,1,1,0,1202.72607421875,0,0,2,20,8,313.34820556640625,2,0,0,3,0,0
8,0,1,1,0,1188.649169921875,0,1,0,15,5,70.86043548583984,2,0,0,3,100,0
12,0,2,1,0,273.2890319824219,1,0,2,11,8,57.76047897338867,1,0,0,1,3,0
12,0,0,1,0,488.0091552734375,1,0,0,8,3,217.22238159179688,1,295,7,1,101,0
31,4,1,2,0,3702.9921875,0,0,0,10,6,162.79827880859375,0,0,0,3,102,1
20,4,1,0,0,478.79754638671875,0,0,0,7,5,81.59072875976562,0,0,0,3,0,0
33,4,1,1,0,738.1375732421875,0,0,0,7,3,80.08161926269531,0,0,0,3,3,0
13,9,2,1,0,1078.2296142578125,0,0,0,29,1,29.278221130371094,13,0,0,3,100,0
13,0,1,0,0,3171.3271484375,0,0,2,28,8,858.1724853515625,0,0,0,3,102,1
9,1,1,1,0,921.0579833984375,1,0,2,25,8,322.9729919433594,3,0,0,3,3,0
21,9,2,1,0,1051.4010009765625,1,0,0,2,3,265.82427978515625,0,0,0,3,0,0
19,0,1,1,0,880.2687377929688,0,1,0,2,4,270.5076599121094,0,0,0,3,0,0
16,8,2,1,1,263.9674987792969,0,1,0,26,2,81.05640411376953,1,0,0,3,103,0
18,9,0,1,0,665.6043701171875,1,0,0,9,3,242.28587341308594,0,0,0,3,102,1
9,9,1,1,0,779.5594482421875,1,0,2,24,9,64.61265563964844,4,0,0,3,3,0
18,0,2,1,0,720.8741455078125,0,0,1,27,5,1002.7792358398438,2,0,0,3,102,0
19,4,1,2,0,3896.47119140625,1,0,0,6,8,203.58180236816406,0,0,0,3,3,0
32,2,1,1,0,795.4866943359375,0,0,0,20,6,108.45708465576172,2,140,2,1,101,0
18,9,1,1,0,900.9131469726562,0,1,0,20,7,372.7166442871094,1,0,0,3,102,1
30,0,1,1,0,709.3496704101562,0,1,1,3,7,129.0812530517578,1,138,0,1,100,0
13,1,1,1,0,1090.6285400390625,1,1,0,30,8,23.44019889831543,8,0,0,3,100,0
40,5,1,1,0,3419.142578125,0,0,2,1,6,94.62669372558594,1,0,0,1,102,0
7,4,2,1,0,512.4868774414062,0,0,2,6,8,164.2369842529297,0,0,0,3,100,0
10,4,1,2,1,555.912109375,0,0,0,27,2,444.2288513183594,2,0,0,3,103,0
4,0,0,1,0,567.09033203125,1,0,1,25,7,214.61343383789062,3,0,0,3,100,0
9,1,1,0,0,555.393310546875,0,0,0,14,8,622.9178466796875,0,0,0,3,102,1
60,4,1,0,0,502.7188415527344,0,0,0,22,4,105.09876251220703,0,0,0,3,0,0
20,9,2,1,0,199.95114135742188,1,0,2,3,6,208.67982482910156,0,0,0,3,3,0
27,9,2,1,0,3291.113037109375,0,0,0,26,0,127.12663269042969,0,60,0,0,102,1
11,8,2,1,1,461.3008117675781,0,1,0,20,8,349.3558044433594,0,0,0,3,103,0
5,6,1,2,0,533.6553955078125,0,0,0,5,8,202.35147094726562,0,28,2,0,101,0
30,4,1,1,0,1185.64404296875,0,0,0,9,0,370.4554138183594,2,51,2,2,102,1
17,4,1,2,0,1242.8291015625,1,0,0,16,8,132.47279357910156,0,283,11,0,101,0
8,4,1,2,0,841.9580078125,1,1,0,30,8,101.80603790283203,10,63,0,1,100,0
14,1,1,1,0,914.7512817382812,1,0,0,15,8,299.6208801269531,0,0,0,0,3,0
14,9,2,1,0,1150.06103515625,1,0,0,5,9,226.67727661132812,2,0,0,1,0,0
44,6,1,1,0,1851.912841796875,0,0,0,7,1,135.9451446533203,0,31,0,2,102,1
13,6,1,1,1,539.7057495117188,0,0,0,6,2,117.28235626220703,0,0,0,3,103,0
40,5,2,2,0,852.0305786132812,0,0,2,7,6,723.4113159179688,1,0,0,3,102,1
28,2,1,1,1,634.8689575195312,1,0,0,27,7,332.5792541503906,3,0,0,3,103,0
9,4,1,1,1,494.04571533203125,1,0,0,25,8,219.21710205078125,3,0,0,3,103,0
24,0,1,1,0,1180.623291015625,1,0,1,8,8,1053.0885009765625,1,0,0,3,102,1
13,9,0,1,0,187.9761199951172,1,1,0,23,2,111.83943939208984,2,0,0,3,103,0
9,9,2,1,0,662.6974487304688,0,1,0,1,8,317.6709289550781,1,0,4,1,100,0
9,6,1,1,0,518.7063598632812,0,0,0,9,5,78.99298095703125,0,0,0,3,0,0
21,7,1,1,0,580.5309448242188,0,0,0,26,1,65.52867889404297,0,0,0,3,0,0
25,1,1,1,1,450.7347106933594,0,1,0,27,7,74.15898895263672,0,0,0,3,103,0
28,5,0,1,1,1644.3428955078125,0,0,1,10,7,259.74859619140625,0,0,0,3,103,0
19,1,1,1,0,3408.542236328125,1,0,0,18,8,225.9114532470703,4,0,0,3,100,0
28,9,1,0,0,1189.3880615234375,1,0,0,11,5,1009.307861328125,2,0,0,3,102,1
7,0,1,1,0,3411.430908203125,1,0,0,20,9,374.26141357421875,1,0,0,3,102,0
14,6,2,1,0,461.8835144042969,1,0,0,6,0,212.4196014404297,0,297,3,0,101,0
16,4,0,2,0,478.5096740722656,0,0,0,5,1,247.01263427734375,0,0,0,3,102,1
7,0,1,1,0,529.907958984375,0,0,0,6,6,200.00283813476562,0,0,0,3,3,0
16,2,0,1,0,562.5734252929688,0,0,0,4,3,123.09016418457031,2,0,0,3,0,0
34,1,1,0,0,585.9146118164062,0,1,2,6,8,18.467710494995117,1,0,0,3,100,0
10,8,2,1,0,1717.1746826171875,1,1,0,23,7,190.72007751464844,2,0,0,3,100,0
9,0,1,1,0,1581.3721923828125,1,1,2,14,7,66.87702178955078,0,0,0,3,100,0
25,0,1,1,0,1222.7188720703125,0,0,0,9,2,273.1892395019531,0,48,11,2,102,1
9,4,1,2,0,755.0703735351562,0,1,0,19,6,146.82220458984375,0,0,0,3,100,0
29,1,1,0,0,563.6744384765625,0,0,0,3,6,96.07408142089844,0,0,0,3,100,0
33,4,1,1,0,3319.073486328125,1,0,0,17,0,114.16207122802734,1,163,3,0,101,0
30,1,1,0,0,3292.153564453125,0,0,0,17,1,53.357994079589844,0,137,5,0,101,0
28,1,1,1,0,912.2047119140625,0,0,2,6,6,1.9055793285369873,6,0,0,3,3,0
49,0,1,1,0,791.3331298828125,0,0,0,8,6,532.6717529296875,1,0,0,3,102,1
51,4,1,0,0,1035.6112060546875,0,0,1,28,8,154.41937255859375,16,0,0,3,100,0
26,9,0,1,0,505.4709167480469,0,0,1,4,1,95.6894302368164,4,0,0,3,0,0
17,0,2,1,0,489.4002990722656,1,1,0,14,8,96.45928955078125,2,0,0,3,100,0
4,9,2,1,0,885.1914672851562,1,0,0,4,3,259.7434997558594,0,238,2,0,101,0
16,0,1,1,0,921.29931640625,1,0,1,11,1,160.40167236328125,0,0,0,3,0,0
24,1,1,0,0,1122.2996826171875,0,0,0,2,6,356.12982177734375,0,-1,0,3,102,1
15,4,1,2,0,3499.688232421875,0,0,0,11,0,236.7625732421875,0,-5,0,3,102,1
18,0,1,1,0,506.22442626953125,0,0,2,9,8,74.07305908203125,1,0,0,3,3,0
12,9,1,2,0,3019.189697265625,1,0,0,0,9,246.90106201171875,2,0,0,3,102,1
13,4,2,3,0,3330.94091796875,0,0,0,29,9,111.17094421386719,1,0,0,0,101,0
12,4,2,2,0,505.1280822753906,1,0,0,21,2,143.0890350341797,3,0,0,3,0,0
9,9,1,1,0,2394.069091796875,1,0,0,12,8,285.39276123046875,0,0,0,3,3,0
28,2,1,1,1,701.982421875,0,0,0,4,7,65.67059326171875,0,0,0,3,103,1
5,9,2,1,0,820.1653442382812,1,0,2,19,8,105.07794189453125,16,0,0,3,100,0
10,9,2,1,0,1437.669189453125,0,0,0,14,8,345.1152648925781,0,0,0,3,102,1
23,0,1,1,0,3138.189453125,1,0,2,5,8,161.984619140625,4,0,0,1,3,0
34,4,1,1,0,911.4324340820312,0,0,0,6,8,122.72728729248047,0,137,3,0,101,0
14,0,1,1,0,473.5015869140625,0,0,0,13,10,890.3447265625,0,0,0,3,102,1
15,9,2,1,0,3115.4716796875,1,0,0,22,0,129.17108154296875,1,206,0,0,101,0
38,3,1,1,0,579.8607177734375,1,0,0,17,1,114.94466400146484,2,0,0,3,3,0
2,2,0,1,0,778.857421875,1,0,0,18,8,236.6491241455078,1,0,0,3,3,0
21,9,1,2,0,3364.101806640625,0,0,0,25,1,128.45339965820312,16,0,0,3,100,0
34,2,0,0,1,178.61886596679688,1,1,0,8,3,93.44297790527344,1,0,0,3,103,0
17,9,1,1,0,1552.5732421875,1,0,0,16,1,280.3262634277344,0,0,0,3,102,1
15,5,1,1,1,282.4796142578125,1,0,0,17,7,335.25018310546875,1,0,0,3,103,0
11,0,2,1,0,1509.7362060546875,0,0,0,6,9,661.793701171875,1,0,0,3,102,1
8,6,2,1,1,96.34977722167969,0,0,0,10,7,288.52410888671875,1,0,0,3,103,0
27,9,1,1,0,1174.7520751953125,0,0,0,6,1,657.1129150390625,4,0,0,3,102,1
22,4,1,2,0,451.5088195800781,1,0,2,19,6,70.6893539428711,1,0,0,3,3,0
16,0,1,1,0,615.9638671875,0,0,2,17,6,34.80065155029297,1,0,0,3,3,0
14,0,1,1,0,2033.760498046875,1,0,0,15,8,308.5760192871094,1,136,4,1,102,1
10,1,2,1,0,1260.716064453125,1,1,2,10,8,134.92568969726562,2,0,0,3,3,0
13,4,1,2,0,746.0806884765625,0,0,0,28,1,159.7748260498047,5,0,0,3,0,0
30,4,1,1,0,1090.4805908203125,0,0,0,29,2,91.84146118164062,2,0,0,3,0,0
18,4,1,2,0,1162.483642578125,0,0,0,9,8,240.28184509277344,0,37,2,0,101,0
32,4,1,2,0,560.0891723632812,1,0,0,18,3,148.81272888183594,1,0,0,3,102,0
19,0,2,1,0,238.7262420654297,0,0,1,13,8,635.7589721679688,1,0,0,3,102,1
19,2,0,1,1,72.1497573852539,0,0,0,27,2,320.5641174316406,17,0,0,3,103,0
23,2,1,1,1,114.33952331542969,0,1,0,16,7,123.7898178100586,0,0,0,3,103,0
2,8,1,1,1,238.3681182861328,0,0,0,25,7,294.8160095214844,1,0,0,3,103,0
32,9,1,1,0,3326.241943359375,0,0,0,6,9,160.28298950195312,0,0,0,3,102,1
16,2,1,1,1,622.4899291992188,1,1,0,7,8,84.19966125488281,0,0,0,3,103,0
25,9,1,1,0,2687.637451171875,1,0,0,7,9,326.6424255371094,1,0,0,3,0,0
13,0,1,1,0,736.2589721679688,1,1,1,23,8,129.69522094726562,0,0,0,3,100,0
12,8,1,1,1,569.8168334960938,0,1,0,23,2,116.92279052734375,1,0,0,3,103,0
7,1,2,1,0,447.6615905761719,1,0,0,15,8,225.12628173828125,1,291,11,0,101,0
18,4,1,2,0,3694.34423828125,1,0,0,11,8,284.2449951171875,0,56,4,0,102,1
22,4,1,2,0,504.7578430175781,0,0,0,8,8,247.3701629638672,1,137,2,1,101,0
12,2,2,1,0,527.107421875,1,0,0,4,8,48.90508270263672,1,197,2,1,101,0
5,1,1,1,1,83.31373596191406,1,0,1,10,7,312.7055969238281,1,0,0,3,103,0
31,1,1,0,0,151.3689727783203,1,0,0,13,8,123.60978698730469,0,0,0,3,103,0
7,0,2,1,0,733.111572265625,0,0,0,28,8,80.99147033691406,11,0,0,3,100,0
17,6,0,1,0,1858.4462890625,0,0,0,6,2,150.21499633789062,4,128,7,1,101,1
10,7,0,2,0,22.1325740814209,1,0,0,7,2,259.9033203125,0,0,0,3,102,1
15,4,2,2,0,3508.5537109375,0,0,0,18,1,82.27495574951172,1,0,0,3,0,0
39,4,1,2,0,1357.77783203125,1,0,0,12,8,153.65243530273438,1,54,2,0,101,1
5,4,1,2,0,775.4632568359375,1,0,2,22,8,158.02638244628906,0,0,0,3,3,0
12,0,0,1,1,1615.84375,1,0,0,26,0,428.04864501953125,2,0,0,3,102,1
6,1,1,0,0,352.2247009277344,1,0,2,7,8,35.82604217529297,0,0,0,3,100,0
49,3,1,0,0,1431.741943359375,0,0,0,2,4,161.8822479248047,0,0,0,2,100,0
12,0,1,1,1,510.44024658203125,0,1,0,7,2,557.712890625,0,0,0,3,103,1
10,4,1,2,0,1615.5654296875,1,0,0,21,0,101.98945617675781,2,0,0,3,0,0
10,9,1,2,1,360.60980224609375,1,0,0,25,2,349.4263000488281,1,0,0,3,102,0
12,0,1,1,0,516.0046997070312,0,0,0,12,1,187.51193237304688,2,0,0,3,0,0
22,4,1,2,0,496.85980224609375,0,1,2,21,4,71.31486511230469,2,0,0,3,100,0
50,5,1,1,0,2136.7431640625,0,0,0,6,10,155.21707153320312,0,73,2,2,102,1
18,1,2,1,0,838.5187377929688,0,0,0,23,10,680.1324462890625,2,33,3,1,102,1
31,9,1,1,0,3210.882568359375,0,0,0,18,1,109.45807647705078,1,0,0,3,102,1
6,7,1,1,1,524.7692260742188,0,0,0,7,6,67.55231475830078,1,0,0,3,103,0
11,1,1,3,0,822.6893310546875,1,0,2,25,8,1048.3349609375,1,0,0,3,3,0
48,5,1,1,0,3058.10595703125,0,0,0,9,7,340.4542541503906,0,72,4,2,102,1
36,3,1,0,0,647.6857299804688,0,0,0,5,7,220.62100219726562,0,141,5,1,101,0
18,4,1,2,0,3360.2724609375,1,0,0,28,1,125.55660247802734,0,0,0,3,0,0
11,0,1,1,0,3901.964111328125,1,0,0,21,9,191.97317504882812,0,0,0,1,3,0
40,4,1,1,0,611.5667114257812,0,0,0,22,2,16.356494903564453,2,0,0,3,0,0
21,9,1,2,0,3027.170654296875,0,0,0,20,1,105.5390853881836,1,0,0,3,102,1
36,5,1,1,0,749.0446166992188,0,1,0,25,5,654.1791381835938,5,63,0,1,102,0
14,5,1,1,0,980.0191040039062,1,1,0,5,4,195.4872589111328,0,0,0,3,100,0
23,1,0,1,0,235.72218322753906,1,0,0,12,8,245.09617614746094,0,0,0,1,3,0
14,1,2,1,0,1807.6597900390625,1,0,2,12,8,263.21148681640625,0,0,0,3,102,1
12,4,1,0,0,1255.13623046875,0,0,0,18,3,157.333984375,1,0,0,1,102,1
5,0,1,1,0,509.88580322265625,0,0,0,1,8,200.29476928710938,0,0,0,3,3,0
23,5,1,1,0,525.8405151367188,0,0,0,2,1,628.0089111328125,0,0,0,3,102,1
17,3,2,1,0,438.9170227050781,0,0,1,28,1,47.592323303222656,5,0,0,3,100,0
22,4,1,1,0,1351.494140625,1,0,2,19,8,12.929149627685547,1,0,0,3,3,0
10,8,1,2,1,795.3804931640625,1,1,0,5,2,276.9828796386719,0,0,0,3,103,0
29,8,1,1,0,785.96728515625,0,0,0,24,3,280.3503112792969,1,0,0,3,0,0
12,5,0,1,0,1608.65185546875,0,0,0,13,2,231.5070343017578,0,0,0,3,102,0
25,6,0,1,1,449.6416931152344,0,0,0,16,1,909.0391235351562,2,0,0,3,103,0
20,5,0,1,0,1120.187744140625,0,0,0,10,1,241.35638427734375,0,0,0,3,102,1
36,3,1,0,0,789.5048217773438,1,1,0,4,5,226.16607666015625,0,0,0,3,100,0
13,5,1,1,1,612.8829956054688,1,1,0,26,7,119.80043029785156,0,0,0,3,103,0
44,0,1,1,0,3169.563232421875,0,0,1,4,1,92.811767578125,0,0,0,3,0,0
10,8,1,1,0,528.0661010742188,0,0,0,25,1,131.50839233398438,0,0,0,3,0,0
19,9,2,1,0,1216.9171142578125,0,0,0,13,1,519.1766967773438,4,48,3,1,102,1
16,8,2,1,0,800.1122436523438,0,0,1,27,8,159.0043182373047,1,0,0,3,0,0
1,4,1,0,0,985.2437744140625,1,0,0,9,8,266.38690185546875,0,318,4,0,101,0
15,4,1,1,0,1192.489501953125,0,0,0,8,2,87.13653564453125,0,106,3,0,101,0
57,4,1,1,0,2784.045166015625,0,0,0,20,1,206.3827667236328,2,0,0,3,0,0
13,8,2,1,1,534.147216796875,0,1,1,31,7,90.02825927734375,1,0,0,3,103,0
31,4,1,0,0,1128.9578857421875,0,0,0,8,6,39.03742218017578,0,0,0,3,3,0
13,1,2,0,0,856.789306640625,0,1,0,25,8,222.22727966308594,0,0,0,3,100,0
8,3,2,1,1,648.5514526367188,0,1,0,13,7,290.345458984375,1,0,0,3,103,0
38,4,1,1,0,1219.4798583984375,0,0,0,19,4,104.27816772460938,0,0,0,3,102,1
31,1,1,1,0,588.8762817382812,0,0,2,21,6,11.0986909866333,2,0,0,3,3,0
26,4,1,2,0,1270.44384765625,0,0,0,27,1,223.60415649414062,0,0,0,3,102,1
31,4,1,2,0,530.3095092773438,1,1,0,6,4,55.026031494140625,0,0,0,3,0,0
5,0,2,1,0,1348.8914794921875,1,0,0,15,8,45.112613677978516,1,302,11,0,101,0
10,9,1,1,0,2095.20751953125,0,1,1,5,1,191.31594848632812,0,0,0,3,3,0
24,9,1,2,0,1256.2530517578125,1,0,0,3,0,512.8741455078125,0,0,0,3,102,1
10,3,1,1,0,729.019775390625,0,0,0,16,3,758.0501098632812,1,0,0,3,102,1
28,2,0,1,1,554.1571655273438,1,0,0,26,7,101.77479553222656,12,0,0,3,103,1
26,6,1,1,0,568.3418579101562,0,0,0,15,3,935.5194091796875,2,0,0,3,102,1
4,4,1,2,0,780.0595092773438,1,0,2,29,8,112.44254302978516,0,0,0,3,3,0
12,1,1,1,1,330.8804931640625,1,0,0,17,8,249.52154541015625,1,0,17,3,103,0
12,4,2,2,0,2776.5166015625,0,0,0,25,1,277.1910400390625,1,0,0,3,102,1
13,0,1,1,0,1320.1466064453125,1,0,2,12,8,376.0626525878906,0,0,0,3,102,1
18,0,2,1,0,530.153076171875,0,1,2,21,8,612.7482299804688,1,0,0,3,100,0
27,0,1,1,0,566.6600341796875,0,0,2,11,6,95.42633819580078,1,0,0,3,3,0
33,0,1,1,1,494.2058410644531,1,1,0,19,7,145.1986541748047,0,0,0,3,103,0
27,5,1,1,0,1178.8280029296875,0,0,0,9,1,946.6680908203125,2,0,0,3,102,1
31,4,1,1,0,566.6801147460938,0,0,0,21,6,551.3912353515625,2,0,0,3,0,0
11,9,2,1,0,1920.2786865234375,1,0,0,24,1,241.55709838867188,16,0,0,3,100,0
8,8,1,2,0,967.705078125,1,0,0,23,8,252.2933349609375,0,298,4,0,101,0
29,7,1,1,1,512.38232421875,1,0,2,7,6,69.5786361694336,0,0,0,3,3,0
38,5,1,1,0,760.5482177734375,0,0,1,9,6,21.509809494018555,8,0,0,3,100,0
16,4,1,2,0,3495.20458984375,1,0,0,12,10,116.0792007446289,0,93,4,1,101,0
41,4,1,2,0,1372.13525390625,0,0,0,7,9,89.81055450439453,0,0,0,3,102,0
17,8,2,1,0,1374.7469482421875,0,0,0,26,2,602.1129150390625,1,113,3,2,102,1
31,0,1,1,0,648.7438354492188,0,1,1,30,7,-27.145503997802734,8,0,0,3,100,0
13,4,1,1,0,519.6224365234375,0,0,1,17,1,37.05550003051758,1,0,0,3,100,0
44,4,1,1,0,515.914306640625,0,0,0,23,10,556.530517578125,0,0,0,3,102,1
15,4,1,2,0,950.8202514648438,1,1,0,19,8,444.0104675292969,1,0,0,3,100,0
15,1,1,0,0,1200.9566650390625,0,1,0,16,2,83.03834533691406,0,0,0,3,100,0
38,5,1,1,0,913.8532104492188,0,0,1,6,6,1004.882568359375,2,0,0,3,102,1
16,1,1,0,0,708.248291015625,1,0,2,6,8,58.05838394165039,2,0,0,3,3,0
11,9,2,1,0,1130.58349609375,1,0,0,2,0,278.6617126464844,1,276,1,1,101,1
39,4,1,1,0,1364.40869140625,0,0,0,6,1,67.61915588378906,2,0,0,3,0,0
39,3,1,0,0,3036.075927734375,0,0,0,1,3,215.97872924804688,0,183,2,0,101,0
17,8,2,1,0,1019.4612426757812,0,0,1,18,6,557.8672485351562,1,0,0,3,102,1
14,9,1,2,0,1995.7247314453125,1,0,2,5,8,274.0949401855469,0,0,0,3,3,0
9,3,2,1,0,802.55419921875,1,0,0,15,1,157.50888061523438,1,90,4,0,101,0
31,0,1,1,0,521.2366333007812,1,0,0,10,2,97.68334197998047,0,18,2,1,102,1
8,4,1,1,1,192.3800811767578,0,0,0,23,2,306.4284362792969,0,0,0,3,103,0
19,1,1,0,0,1375.15625,1,1,1,11,8,621.8894653320312,0,0,0,3,102,1
12,5,1,1,0,1101.3128662109375,0,0,0,10,6,157.7954559326172,2,0,0,3,102,1
25,5,1,0,0,527.05859375,0,0,0,4,1,54.436885833740234,0,0,0,3,102,1
3,1,1,1,1,176.546142578125,1,0,2,8,8,271.3894958496094,0,0,0,3,103,0
20,4,1,0,0,934.130859375,0,0,0,9,4,359.3703308105469,0,-1,0,3,102,1
16,1,2,0,0,730.798828125,1,0,2,2,8,377.3172912597656,1,0,0,3,3,0
43,8,2,1,0,1234.546142578125,0,0,0,26,10,675.1939697265625,2,0,0,3,102,1
14,5,1,1,0,3311.36181640625,0,0,0,19,9,431.8389587402344,1,55,4,1,102,1
9,9,1,1,0,1306.3577880859375,0,0,0,7,2,214.18592834472656,0,0,0,3,102,1
16,6,1,1,0,511.4378356933594,0,0,0,24,1,80.62993621826172,2,0,0,3,0,0
17,4,1,2,0,802.2022705078125,0,0,0,22,1,265.1038513183594,0,0,0,3,0,0
15,6,0,1,0,518.5225219726562,1,0,0,5,2,186.27516174316406,0,201,3,0,101,0
34,4,1,0,0,1006.9531860351562,0,0,0,8,4,166.7470245361328,0,222,2,0,101,0
28,2,1,1,1,658.90185546875,1,0,0,2,6,158.58273315429688,0,0,0,3,103,0
14,1,1,1,0,780.7606201171875,0,0,0,25,7,69.49508666992188,0,0,0,3,0,0
54,8,1,2,0,3478.822998046875,0,0,0,22,10,228.3188934326172,0,44,2,2,101,0
8,9,0,1,0,1419.1318359375,0,0,0,5,5,222.9360809326172,0,0,0,3,0,0
55,4,1,1,0,902.1954956054688,0,0,0,22,1,90.98358917236328,3,0,0,3,102,0
6,4,1,2,0,729.2130737304688,1,0,2,5,8,228.22364807128906,0,0,0,3,3,0
12,3,2,1,0,1307.67724609375,0,0,0,5,2,249.5813446044922,0,150,4,0,101,0
10,4,1,2,0,891.6951904296875,1,0,0,6,9,249.06280517578125,1,214,2,0,101,0
17,1,1,0,0,1184.955078125,1,0,2,13,8,214.73944091796875,0,0,0,3,3,0
19,9,1,0,0,1405.610595703125,1,0,2,24,5,211.53390502929688,16,0,0,3,100,0
7,7,1,1,1,539.0742797851562,0,0,0,20,2,62.08339309692383,2,0,0,3,103,0
51,5,1,1,0,2297.787353515625,0,0,0,8,1,77.19511413574219,2,0,0,3,0,0
10,0,2,1,0,165.74234008789062,1,1,0,11,8,63.68526840209961,0,204,3,1,101,0
59,4,1,2,0,2570.4658203125,0,0,0,19,1,207.35821533203125,1,0,0,3,102,0
39,5,1,1,0,3406.404052734375,0,0,0,6,1,210.7654571533203,23,149,4,1,101,1
43,4,1,1,0,1953.85205078125,0,0,0,28,1,237.8058624267578,0,135,3,1,101,0
6,7,0,1,1,59.9644660949707,1,0,0,7,7,999.80419921875,0,0,0,3,103,1
56,3,1,1,0,3285.857421875,0,0,0,23,1,194.091552734375,0,10,2,0,101,0
19,4,1,1,0,547.8609619140625,0,0,0,21,3,153.8907012939453,3,0,0,3,0,0
19,1,1,1,1,1214.470703125,1,0,1,12,7,249.81077575683594,2,0,0,3,103,0
64,7,1,1,0,1914.0772705078125,0,0,0,16,0,70.16816711425781,0,101,3,1,102,1
15,6,1,1,0,566.1094360351562,0,0,0,17,9,559.114013671875,1,0,0,3,3,0
31,4,1,2,0,2591.492919921875,0,1,0,0,6,252.10459899902344,0,56,3,0,101,0
34,6,1,1,1,514.203369140625,0,1,0,6,2,173.20632934570312,0,0,0,3,103,0
12,4,2,2,0,731.3095092773438,1,0,0,9,8,52.325164794921875,1,0,0,3,3,0
7,2,0,1,0,822.0226440429688,0,0,2,17,6,56.45304489135742,1,0,0,3,100,0
36,4,1,1,0,753.70556640625,0,1,0,26,1,94.38365936279297,5,0,0,3,103,0
10,8,1,1,1,602.3902587890625,0,1,0,27,2,405.520751953125,2,0,0,3,103,0
22,1,1,0,0,1232.033935546875,1,0,1,27,8,129.22035217285156,0,0,0,3,0,0
15,9,1,1,0,3236.3623046875,0,0,0,13,0,415.1074523925781,1,0,0,3,102,1
11,6,1,1,0,590.3807373046875,0,0,0,26,1,74.0852279663086,2,29,0,3,101,0
35,1,1,0,0,1264.478271484375,1,0,0,8,8,386.75653076171875,0,0,0,3,0,0
54,5,1,1,0,1265.51611328125,0,0,0,4,7,333.6414489746094,0,76,4,1,101,1
34,1,1,1,0,201.42398071289062,1,0,1,25,7,225.5522003173828,2,0,0,3,100,0
23,4,1,2,0,966.0869750976562,0,0,0,2,1,44.46888732910156,0,0,0,3,0,0
15,4,1,2,0,543.6701049804688,0,0,0,6,1,177.31765747070312,4,0,0,1,0,0
9,4,1,2,0,587.6183471679688,1,0,2,9,1,57.376319885253906,4,0,0,3,3,0
49,4,1,2,0,831.9862060546875,1,0,2,21,6,884.4968872070312,2,0,0,3,102,1
22,1,1,0,0,1014.1770629882812,1,0,0,15,8,62.21476364135742,10,298,7,1,101,0
17,4,1,1,0,521.47802734375,0,0,0,22,5,86.35367584228516,2,0,0,3,0,0
28,1,1,0,1,488.92333984375,1,0,0,6,8,196.73423767089844,0,0,0,3,103,0
