Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,cluster,Revenue
0,27.311735153198242,0,0.0,60,2001.4375,0.0,3215.2568359375,0.0,0,1,1,1,0,0,2,0,102,0
3,853.1836547851562,0,0.0,17,532.0581665039062,0.0,4148.673828125,0.0,0,5,1,1,1,0,2,0,102,0
0,298.77130126953125,0,0.0,40,5530.08837890625,0.0,4.704719066619873,0.0,0,5,1,1,1,0,0,0,102,0
0,41.1178092956543,0,0.0,15,5284.39013671875,0.0,131.23443603515625,0.0,0,3,0,0,0,9,2,1,101,1
5,2940.181640625,2,56.9663200378418,40,8457.0517578125,297.9803466796875,2228.517333984375,0.0,3,6,1,1,3,3,2,0,101,0
0,0.0,0,0.0,3,457.3631591796875,0.0,4572.86572265625,0.0,0,3,1,1,5,0,2,0,3,0
6,1940.980712890625,0,0.0,11,2419.26953125,0.0,78.43647766113281,0.0,0,7,1,1,1,0,2,0,102,0
0,0.0,0,0.0,15,4356.67138671875,1334.6741943359375,2230.687744140625,0.0,0,6,1,5,8,0,2,0,101,0
4,1248.6612548828125,4,0.0,42,7931.376953125,343.7164001464844,2592.2216796875,0.0,0,5,1,1,4,0,2,0,0,0
10,2298.852294921875,3,864.6634521484375,168,8820.2578125,744.1661376953125,1536.056640625,533.6065673828125,0,6,2,1,0,1,2,1,103,1
9,2568.187255859375,3,306.32415771484375,32,9276.58984375,1226.639404296875,2152.646728515625,161.79412841796875,0,6,0,0,2,0,2,0,103,0
3,783.8453979492188,2,977.0682983398438,263,9586.361328125,1169.7872314453125,3258.65625,205.2252655029297,0,6,1,1,0,3,2,0,103,0
0,0.0,0,0.0,5,0.0,1843.636474609375,4807.98193359375,0.0,0,6,2,1,8,0,2,0,101,0
4,1271.127685546875,0,0.0,46,7895.70703125,200.3599395751953,84.97148895263672,1064.350341796875,0,7,1,7,0,0,2,1,100,1
8,2177.312744140625,1,1084.9718017578125,67,8884.916015625,1405.3914794921875,777.8997802734375,180.6749725341797,0,2,1,0,2,1,2,0,103,0
0,0.0,0,0.0,61,2585.73876953125,1167.443115234375,3546.2099609375,0.0,0,4,1,4,6,0,2,1,101,0
5,1941.750244140625,1,250.36624145507812,45,9349.9765625,1201.764892578125,2607.62548828125,1930.69873046875,0,6,1,1,0,3,2,0,103,0
4,598.83984375,0,0.0,44,3003.31689453125,420.85382080078125,4082.7216796875,0.0,0,4,1,1,5,0,2,0,0,0
1,474.803466796875,0,0.0,149,9600.634765625,456.365478515625,83.31240844726562,1359.3431396484375,0,7,1,2,1,0,2,0,100,1
1,1251.9591064453125,2,933.438720703125,300,9773.5341796875,218.98434448242188,1388.42919921875,513.5263061523438,0,5,2,1,0,6,2,0,103,1
9,3151.70458984375,0,242.04287719726562,37,9697.708984375,187.0819091796875,1742.2938232421875,1654.5797119140625,0,6,1,1,1,7,2,1,100,1
3,1447.84033203125,4,772.511474609375,104,2412.30908203125,0.0,1566.4267578125,0.0,0,7,0,0,8,0,1,0,103,0
0,0.0,0,0.0,31,8345.0146484375,1323.4427490234375,442.6753234863281,0.0,0,5,1,1,0,0,2,0,0,0
8,116.8336410522461,2,198.5734405517578,16,8440.826171875,0.0,2560.50341796875,513.5762329101562,0,5,1,1,1,6,2,1,102,0
0,0.0,0,0.0,6,0.0,1809.8792724609375,4809.7197265625,0.0,0,1,1,1,8,9,1,1,101,0
4,1473.182861328125,0,0.0,132,9076.044921875,135.35670471191406,520.7764892578125,0.0,0,6,2,1,0,12,2,0,0,0
14,3015.923583984375,6,1156.958740234375,142,9652.77734375,166.70579528808594,2828.638427734375,737.8592529296875,0,5,1,1,0,0,2,0,103,0
7,1802.3018798828125,1,11.919204711914062,89,5314.791015625,1425.7154541015625,2546.457763671875,1191.8701171875,0,5,1,1,1,0,2,0,100,1
3,780.5385131835938,0,0.0,20,1110.7255859375,0.0,2811.567138671875,0.0,0,3,1,0,0,2,2,0,100,1
3,0.0,4,1063.73583984375,5,2884.183349609375,957.4202270507812,2053.16943359375,0.0,0,0,0,0,8,9,2,1,101,0
0,0.0,0,0.0,-3,0.0,1879.6971435546875,4759.4609375,0.0,0,5,1,1,1,0,2,0,3,0
13,2940.748779296875,4,819.2282104492188,126,9640.521484375,1146.59912109375,1351.44384765625,214.01736450195312,0,3,0,0,0,6,2,0,103,0
0,2859.72119140625,2,0.0,5,8340.1611328125,0.0,4326.5419921875,0.0,0,5,1,0,0,0,2,0,103,0
11,2347.51123046875,4,565.4371337890625,19,9122.69140625,506.7222900390625,2895.57177734375,0.0,0,3,2,1,3,3,2,0,103,0
8,2833.251220703125,0,0.0,26,5647.01025390625,0.0,-158.27273559570312,2064.342529296875,1,6,1,1,4,0,0,0,100,0
0,0.0,0,0.0,1,590.6534423828125,0.0,4679.07470703125,0.0,0,1,1,9,8,0,2,1,101,0
0,565.7496337890625,0,0.0,24,2794.120849609375,0.0,143.84840393066406,2369.687744140625,0,6,0,0,0,1,0,0,100,1
0,0.0,0,0.0,4,252.31565856933594,1634.42041015625,4482.3486328125,0.0,0,1,2,0,3,5,2,0,101,0
0,0.0,0,0.0,3,7919.9609375,0.0,2038.775390625,0.0,0,7,1,1,0,1,2,1,102,0
3,2765.830322265625,0,0.0,25,8445.0537109375,0.0,1105.73681640625,937.5587768554688,0,6,2,1,5,0,1,0,0,0
0,0.0,0,0.0,2,341.5509033203125,0.0,1177.332275390625,2379.67138671875,0,7,1,2,1,1,1,0,100,1
1,140.10276794433594,0,0.0,56,7289.099609375,580.9988403320312,2808.95361328125,0.0,0,3,1,1,0,0,2,1,102,0
1,56.46932601928711,2,643.827880859375,22,2578.182861328125,0.0,302.6579895019531,0.0,0,5,0,3,0,0,2,0,102,0
4,1784.732177734375,0,0.0,25,2188.677978515625,1555.2879638671875,2414.237548828125,0.0,0,1,1,0,3,0,2,1,101,0
8,0.0,0,0.0,19,5206.73974609375,0.0,-128.78099060058594,1848.972412109375,0,5,1,1,1,1,0,0,100,0
6,709.313232421875,1,110.34171295166016,48,9146.9638671875,539.6705322265625,1105.828857421875,2261.062255859375,0,6,1,1,1,3,2,0,100,1
4,164.48333740234375,0,0.0,217,8634.275390625,125.12825012207031,-98.86196899414062,1656.856689453125,0,5,1,1,1,6,0,0,102,0
0,1690.40478515625,2,752.898681640625,15,4278.2421875,1196.981201171875,1231.1309814453125,0.0,2,6,0,0,0,2,2,0,103,0
0,0.0,0,0.0,46,7556.22412109375,195.88182067871094,1645.8568115234375,1520.483154296875,0,6,1,1,0,2,2,0,100,1
0,0.0,0,0.0,2,0.0,1817.80859375,2653.1201171875,0.0,0,7,1,0,1,0,2,0,101,0
0,0.0,0,0.0,31,5790.55859375,0.0,235.0792999267578,533.005126953125,0,5,1,0,0,0,2,0,100,1
0,0.0,4,1043.2313232421875,119,8720.263671875,1160.06787109375,2643.60888671875,0.0,0,5,1,1,6,0,2,0,103,0
0,0.0,0,0.0,1,0.0,1637.4603271484375,4743.494140625,0.0,0,5,2,1,0,0,2,0,3,0
1,423.6885681152344,0,51.57672119140625,23,2701.70263671875,0.0,2257.240478515625,1881.8599853515625,0,5,1,2,1,8,2,0,100,1
3,1212.70361328125,0,0.0,61,4128.82958984375,0.0,3378.6689453125,0.0,0,0,2,1,5,1,2,0,0,0
0,2134.92138671875,0,0.0,41,6420.9033203125,0.0,129.18212890625,0.0,0,5,1,1,0,0,0,0,102,0
3,2200.60595703125,0,52.02371597290039,30,3769.517822265625,548.6536254882812,1242.4970703125,0.0,0,1,1,1,8,4,1,1,102,0
0,50.94984817504883,0,0.0,26,2275.25537109375,0.0,4536.9697265625,0.0,0,2,1,4,1,9,2,1,101,0
3,1689.54150390625,2,717.2269897460938,55,3320.6337890625,0.0,2640.2763671875,0.0,4,0,0,0,3,1,2,0,103,0
0,0.0,0,0.0,4,2825.674072265625,0.0,4792.85791015625,0.0,0,5,1,1,1,0,2,0,0,0
3,2331.8291015625,0,0.0,40,9004.806640625,0.0,214.49728393554688,2252.882568359375,0,6,2,1,8,12,1,0,100,0
3,898.6236572265625,4,724.103271484375,16,2378.931884765625,0.0,2180.05224609375,0.0,0,1,1,1,8,1,2,0,102,0
8,1496.47314453125,4,1220.5391845703125,188,9227.27734375,268.30255126953125,2351.790771484375,978.93505859375,0,0,2,1,1,6,2,1,103,0
0,0.0,0,0.0,6,0.0,1860.025634765625,730.7003784179688,0.0,0,7,1,1,0,9,2,1,101,0
0,0.0,0,0.0,8,536.9545288085938,0.0,3365.4775390625,0.0,0,7,1,1,1,1,0,1,102,0
5,2790.53466796875,1,808.296875,228,9088.021484375,295.0114440917969,1702.1436767578125,1298.6015625,4,6,1,1,6,5,2,0,103,0
0,0.0,0,0.0,6,343.39373779296875,0.0,2738.5029296875,0.0,0,8,0,9,1,0,2,0,100,1
0,0.0,0,0.0,2,0.0,1894.1478271484375,4726.998046875,0.0,0,5,2,0,0,0,2,0,101,0
0,0.0,3,1065.8074951171875,13,3387.4482421875,1355.875244140625,4857.4541015625,0.0,0,5,2,1,1,0,2,0,0,0
7,2536.7509765625,3,1091.4561767578125,28,9078.7490234375,1015.44677734375,1597.0250244140625,162.91647338867188,0,6,0,0,3,0,2,0,103,0
7,1877.2098388671875,4,733.3762817382812,244,7992.525390625,0.0,1025.0037841796875,0.0,0,1,2,1,0,12,2,1,102,0
9,2417.4267578125,1,409.46551513671875,68,7902.52294921875,401.9137878417969,2330.006591796875,863.5938720703125,0,7,0,1,0,0,2,1,103,0
0,0.0,0,0.0,16,2481.741943359375,1553.4119873046875,188.08126831054688,0.0,0,3,0,1,0,2,2,0,102,0
6,3001.592041015625,4,659.7577514648438,17,8703.8037109375,583.17529296875,846.5169067382812,0.0,0,0,2,1,3,9,0,1,103,0
7,2807.958251953125,1,842.0113525390625,104,8979.4921875,614.8381958007812,1500.745849609375,1153.7608642578125,0,6,1,0,0,2,2,0,103,1
0,1067.3074951171875,0,0.0,5,494.46875,0.0,767.8253173828125,0.0,0,6,1,1,0,1,2,0,0,0
1,160.05648803710938,4,1062.4957275390625,156,9208.3408203125,1285.2440185546875,3124.23681640625,591.8740234375,0,5,1,1,1,0,2,0,103,0
0,281.9083251953125,0,0.0,9,1722.2103271484375,0.0,473.3655090332031,0.0,0,7,0,0,3,1,2,0,3,0
7,2131.3837890625,1,76.29415893554688,88,6880.63037109375,1092.0770263671875,1920.7041015625,1586.890380859375,2,6,1,1,0,5,2,0,103,0
5,771.9104614257812,4,639.4920654296875,36,4822.52197265625,494.5111389160156,2465.424072265625,0.0,0,6,1,1,8,16,2,0,102,0
9,2734.69482421875,1,134.359130859375,71,6747.5458984375,705.939697265625,1969.392333984375,0.0,0,6,1,1,0,1,2,0,103,0
0,0.0,0,0.0,36,5730.2529296875,0.0,2855.635986328125,2024.288818359375,0,7,0,7,1,0,2,0,100,1
7,1426.884033203125,4,732.853759765625,99,9064.125,0.0,2956.547607421875,0.0,0,7,2,1,5,0,2,0,0,0
0,0.0,0,0.0,26,5105.2353515625,0.0,3024.956298828125,0.0,0,1,7,3,8,1,2,0,102,0
0,0.0,0,0.0,3,0.0,1795.349365234375,2739.038330078125,0.0,0,5,1,1,1,1,2,0,101,0
0,0.0,0,0.0,6,7481.57763671875,0.0,329.37982177734375,0.0,0,5,1,1,2,0,2,0,102,0
0,0.0,0,0.0,81,5364.6396484375,1586.9266357421875,3163.109130859375,632.7318725585938,0,6,2,1,1,0,2,0,100,1
8,2853.396484375,0,0.0,8,631.8536987304688,0.0,2958.832275390625,0.0,0,3,1,1,0,0,0,1,102,0
4,676.3134155273438,0,0.0,22,8284.6728515625,472.320556640625,3132.641845703125,0.0,0,7,1,1,1,0,2,0,0,0
1,365.52484130859375,3,186.75689697265625,288,8855.345703125,562.7865600585938,660.58203125,1787.3751220703125,3,6,1,2,0,7,2,0,103,1
0,0.0,0,0.0,66,8279.3447265625,508.6116638183594,549.91455078125,0.0,0,5,1,1,2,0,2,0,0,0
0,0.0,0,0.0,58,8090.02197265625,1690.309326171875,3820.8837890625,0.0,0,5,2,1,1,9,2,1,101,0
9,2332.389892578125,3,427.7322692871094,51,4532.93798828125,1114.311279296875,2845.159912109375,1938.632568359375,5,6,0,1,1,3,2,0,103,0
2,695.8721313476562,0,0.0,25,4698.72705078125,0.0,1924.8179931640625,2030.5472412109375,0,5,0,2,5,7,1,0,100,1
5,2713.8427734375,2,150.52064514160156,38,9722.5458984375,96.6001205444336,2550.5244140625,2003.9053955078125,1,6,1,1,2,5,2,0,102,0
0,1222.552734375,0,0.0,21,2949.374267578125,0.0,4189.5087890625,0.0,0,3,0,0,0,3,2,0,100,1
0,0.0,0,0.0,1,193.9761962890625,1832.1116943359375,4685.369140625,0.0,0,5,1,0,4,1,2,0,101,0
7,1820.5965576171875,4,735.5471801757812,58,5159.14306640625,540.1537475585938,2339.4423828125,1493.42236328125,1,2,1,1,3,3,2,0,103,0
15,3134.560791015625,3,1018.1785888671875,212,7283.9658203125,1284.9317626953125,2893.27099609375,573.275390625,0,3,1,1,1,0,2,0,103,0
1,353.76092529296875,0,0.0,13,1382.8543701171875,0.0,2948.279296875,0.0,0,0,0,0,0,1,2,0,101,0
15,2597.0732421875,1,264.123291015625,48,7674.265625,182.64976501464844,2868.618408203125,452.28924560546875,0,6,1,1,0,5,2,0,100,1
0,0.0,0,0.0,10,3829.782470703125,0.0,2774.545654296875,0.0,0,3,0,1,0,1,2,0,100,1
4,2175.707763671875,0,0.0,24,508.4950866699219,0.0,905.3687133789062,0.0,0,0,1,1,3,4,0,0,102,0
1,466.20916748046875,0,0.0,26,4665.07568359375,0.0,2088.41650390625,0.0,0,2,2,1,1,12,2,1,102,0
0,2382.330810546875,3,0.0,45,6366.22998046875,1248.9893798828125,2504.930908203125,0.0,0,6,1,1,1,0,2,0,103,0
0,0.0,0,0.0,25,3318.29541015625,1816.7049560546875,4838.5419921875,0.0,0,6,1,1,1,1,2,0,3,0
14,2397.993408203125,4,1050.0784912109375,206,9695.3330078125,168.99856567382812,2844.88818359375,1600.211181640625,0,6,1,1,2,1,2,0,103,0
0,0.0,0,0.0,10,601.120849609375,0.0,2632.677001953125,0.0,0,6,2,1,1,5,2,0,3,0
0,2131.884521484375,4,1018.8884887695312,66,6061.3193359375,1426.8236083984375,2983.815185546875,0.0,0,3,1,1,1,0,2,0,103,0
0,0.0,0,0.0,3,622.2333984375,1822.155517578125,4508.66748046875,0.0,0,5,1,0,2,0,2,0,101,0
5,2245.709716796875,4,710.5830078125,82,4946.171875,472.6761779785156,65.8586654663086,1384.044189453125,0,1,1,1,6,4,2,1,103,0
7,2916.85400390625,1,951.0451049804688,157,9303.6357421875,208.61740112304688,1608.5528564453125,880.2154541015625,0,1,1,1,3,1,2,0,103,1
15,3028.17041015625,3,1079.609130859375,231,9106.263671875,1306.501220703125,3191.634033203125,522.1873779296875,0,3,2,1,0,1,2,1,103,0
0,0.0,0,0.0,6,1755.3603515625,1811.056396484375,4740.6669921875,0.0,0,1,2,3,6,9,2,1,101,0
0,0.0,0,0.0,3,0.0,1812.0211181640625,4742.14794921875,0.0,0,5,1,0,2,0,2,0,101,0
0,0.0,0,0.0,4,0.0,1866.3743896484375,4456.40380859375,0.0,0,5,0,0,2,0,2,1,101,0
7,1651.433837890625,0,0.0,42,5032.6611328125,0.0,2817.6162109375,0.0,0,7,1,1,5,1,2,0,0,0
3,1044.1866455078125,0,0.0,17,7574.43017578125,0.0,280.13372802734375,0.0,0,4,1,1,0,2,0,0,0,0
0,0.0,0,0.0,-3,0.0,1930.7808837890625,4741.4462890625,0.0,0,3,2,0,0,0,2,0,101,0
2,1021.526611328125,0,0.0,25,6082.4716796875,0.0,270.8721923828125,2597.0810546875,0,1,0,3,7,19,1,0,100,1
15,62.50448226928711,0,0.0,113,9993.005859375,210.80191040039062,598.1812744140625,0.0,0,7,2,1,0,0,2,0,100,1
3,783.5924072265625,0,0.0,49,2603.28515625,1052.092041015625,2635.1845703125,0.0,0,0,0,4,1,9,2,1,101,0
0,0.0,0,0.0,7,128.41253662109375,0.0,2216.8642578125,2420.164794921875,0,1,2,6,7,9,0,1,100,1
0,0.0,0,0.0,22,948.4154663085938,0.0,2642.729736328125,0.0,0,7,1,1,1,0,2,0,3,0
0,0.0,0,0.0,26,4543.3740234375,1247.8187255859375,1401.322021484375,0.0,3,6,1,1,0,2,2,0,101,0
0,0.0,0,0.0,-2,0.0,1912.363525390625,4811.48193359375,0.0,0,5,1,1,0,0,2,0,3,0
5,2116.704833984375,1,363.75067138671875,28,9056.9990234375,558.8319091796875,1886.6968994140625,90.56997680664062,2,0,0,0,0,3,2,1,103,1
0,333.8767395019531,0,0.0,15,1325.234130859375,0.0,4353.859375,0.0,0,6,1,1,1,1,2,0,101,0
7,1129.3924560546875,4,968.1949462890625,163,8982.09765625,570.1846313476562,2351.4072265625,332.13623046875,0,3,0,1,1,0,2,0,103,1
0,0.0,0,0.0,14,2591.515625,0.0,4221.490234375,0.0,3,6,2,1,5,3,2,0,0,0
0,0.0,0,0.0,33,5294.35009765625,1251.36669921875,2724.713134765625,0.0,3,6,0,0,0,2,2,1,101,0
14,3097.165283203125,3,1132.555908203125,98,9073.06640625,138.3832244873047,2128.413330078125,652.1438598632812,0,5,1,1,1,1,2,0,103,0
4,2663.0087890625,4,1096.1583251953125,288,8091.7734375,167.3441162109375,2493.80419921875,540.5197143554688,0,5,1,2,0,1,2,0,103,0
3,760.3017578125,4,737.683349609375,27,8823.0908203125,0.0,2372.1064453125,175.9530792236328,0,3,2,1,3,1,2,0,103,0
0,102.87664031982422,2,0.0,6,8470.658203125,0.0,4681.5654296875,0.0,0,5,1,1,0,0,2,0,101,0
14,385.64764404296875,4,1230.927490234375,163,9080.970703125,230.806884765625,2451.915283203125,391.6139221191406,0,4,1,1,1,6,2,0,103,0
0,0.0,0,0.0,18,3165.003662109375,0.0,1506.8551025390625,0.0,0,6,1,1,1,0,2,1,102,0
14,1938.5841064453125,7,1337.0196533203125,158,9476.1826171875,671.8858032226562,1911.009033203125,381.4576721191406,0,6,1,1,0,0,2,0,103,0
0,1907.2659912109375,0,0.0,86,8916.16796875,380.3332214355469,185.60214233398438,116.36653900146484,0,5,1,2,1,0,2,0,100,1
0,0.0,0,0.0,5,2093.136474609375,0.0,1995.2501220703125,0.0,2,6,1,1,3,4,2,1,100,0
0,0.0,0,0.0,1,0.0,1890.7489013671875,4648.9267578125,0.0,0,1,1,5,1,0,2,0,101,0
7,497.9649353027344,0,0.0,46,3386.926025390625,0.0,2474.36572265625,1957.1868896484375,0,6,1,1,5,0,2,0,0,0
0,1877.9312744140625,0,0.0,55,6453.4833984375,0.0,22.218881607055664,512.5767211914062,0,6,1,2,0,0,2,1,100,1
0,0.0,0,0.0,6,3807.994140625,0.0,4631.4326171875,0.0,0,5,1,1,1,10,2,0,101,0
0,0.0,0,0.0,4,84.1747817993164,0.0,4827.73974609375,0.0,0,5,1,1,0,0,2,0,3,0
9,2109.85302734375,1,112.81378173828125,81,7504.6826171875,414.39019775390625,-27.247892379760742,578.4442749023438,0,5,0,2,0,0,2,1,100,1
1,69.91995239257812,0,0.0,17,2381.6416015625,0.0,202.27940368652344,0.0,0,7,1,1,1,0,2,0,0,0
1,408.14080810546875,0,0.0,18,9157.810546875,1841.18505859375,2270.2099609375,0.0,0,6,2,0,1,0,2,0,101,0
1,358.26800537109375,0,0.0,16,1743.6043701171875,0.0,247.4867401123047,1905.2955322265625,0,3,0,0,0,1,2,0,100,1
0,0.0,0,0.0,29,7419.95068359375,410.2410888671875,354.254150390625,0.0,0,6,2,1,2,0,2,0,101,0
0,0.0,0,0.0,3,0.0,1868.3563232421875,4626.7451171875,0.0,0,3,2,1,1,0,2,0,3,0
9,2876.339599609375,0,40.37826919555664,36,5433.0859375,625.642822265625,259.4823303222656,0.0,0,7,1,1,0,1,0,1,102,0
8,0.0,0,0.0,28,3637.8466796875,0.0,4.291823863983154,0.0,0,5,1,3,0,7,0,0,102,0
0,0.0,0,0.0,3,6996.79052734375,0.0,279.35662841796875,0.0,0,7,1,1,0,0,2,1,101,0
0,0.0,0,0.0,38,6615.01025390625,1748.754150390625,3446.84228515625,0.0,4,6,1,0,2,0,2,0,101,0
0,0.0,0,0.0,3,884.1763305664062,1569.9166259765625,3877.97265625,0.0,0,1,7,12,8,19,0,0,102,0
8,2140.2431640625,5,0.0,144,8745.55859375,524.8041381835938,1995.8028564453125,76.06278991699219,0,7,2,1,0,0,2,1,103,1
0,0.0,0,0.0,10,1417.628662109375,0.0,4081.77734375,0.0,0,7,2,1,1,19,2,0,102,0
0,0.0,1,44.270381927490234,74,6079.703125,1181.737548828125,2422.129150390625,0.0,0,5,0,0,2,0,2,0,103,0
5,1568.0667724609375,1,59.568756103515625,51,6565.619140625,555.8270874023438,2566.462890625,149.312255859375,0,7,0,0,8,1,2,0,102,0
3,1186.2950439453125,4,1146.32958984375,106,7558.734375,637.6895141601562,2153.369873046875,519.6842041015625,0,5,0,3,0,7,2,0,103,1
0,0.0,0,0.0,1,399.5513000488281,1649.4031982421875,4945.990234375,0.0,3,6,1,3,3,12,2,0,101,0
0,2304.162841796875,7,182.61273193359375,89,7746.45068359375,749.1902465820312,2466.654052734375,0.0,0,6,1,1,2,2,2,1,103,0
0,0.0,0,0.0,9,4462.677734375,0.0,2736.07666015625,0.0,0,7,1,1,2,2,2,0,0,0
0,0.0,0,0.0,1,0.0,1875.7603759765625,4720.2119140625,0.0,0,5,1,2,4,8,2,0,101,0
15,1069.954345703125,4,871.2308959960938,161,9066.6533203125,299.2633972167969,1216.2008056640625,254.1868133544922,0,5,2,2,0,1,2,0,103,1
0,0.0,0,0.0,2,2352.46337890625,0.0,-33.1177978515625,0.0,0,2,0,0,1,9,0,1,101,0
1,125.19937133789062,0,0.0,17,7985.150390625,161.7661590576172,2978.569091796875,0.0,0,5,1,1,1,0,2,0,0,0
0,0.0,0,0.0,17,586.7486572265625,0.0,1995.0618896484375,2343.346923828125,0,6,2,1,0,2,1,0,100,1
6,1733.37255859375,0,0.0,14,2972.610595703125,0.0,1306.68212890625,0.0,0,5,2,1,1,1,0,0,100,0
1,702.6551513671875,0,0.0,20,7965.2197265625,1364.042724609375,2488.990234375,117.42222595214844,2,1,1,3,7,3,2,0,100,1
4,709.5706176757812,4,50.19810104370117,25,7018.37939453125,0.0,3180.47998046875,0.0,0,7,1,1,5,1,2,0,102,0
1,620.0497436523438,4,775.8934936523438,24,3303.755126953125,1065.54638671875,2772.91748046875,600.6891479492188,0,8,0,0,3,0,2,0,103,0
0,243.86614990234375,0,0.0,19,6578.0234375,1238.9083251953125,262.9109191894531,0.0,0,5,0,0,0,0,2,0,102,0
0,0.0,0,0.0,2,244.57713317871094,0.0,4750.3193359375,0.0,0,1,7,1,1,1,2,0,3,0
0,0.0,0,0.0,2,518.2957763671875,900.6525268554688,2832.163330078125,0.0,5,6,1,1,2,1,2,0,101,0
4,1894.71728515625,4,751.0098266601562,45,4925.7763671875,336.01043701171875,2667.439453125,0.0,0,1,2,1,3,0,2,0,103,0
0,0.0,2,1046.6448974609375,5,199.85690307617188,833.0750732421875,2204.246826171875,0.0,0,5,0,0,0,0,2,0,103,0
8,2950.356201171875,1,99.94766998291016,30,5859.60595703125,0.0,-25.697328567504883,1986.640625,0,5,0,3,0,1,0,0,100,1
0,0.0,0,0.0,71,9103.4521484375,325.5385437011719,1788.9759521484375,578.14208984375,0,5,1,1,1,0,2,0,0,0
0,0.0,0,0.0,4,2797.31494140625,0.0,2917.85595703125,0.0,0,5,1,3,3,1,2,0,101,0
14,685.7478637695312,2,101.05355834960938,141,9454.8408203125,166.2544708251953,2964.42724609375,472.4191589355469,0,6,1,1,0,6,2,0,103,0
1,485.78955078125,0,0.0,10,1188.453369140625,0.0,2106.421630859375,0.0,0,5,1,4,1,7,1,0,101,0
14,2148.9228515625,0,0.0,50,6459.8828125,0.0,957.6017456054688,0.0,0,6,1,1,1,1,0,1,102,0
0,0.0,1,0.0,85,7609.4091796875,362.59613037109375,225.07479858398438,562.130859375,0,6,0,1,0,0,2,1,100,0
0,0.0,1,65.59529113769531,64,5579.876953125,0.0,-126.48976135253906,0.0,0,6,1,2,0,1,0,0,100,1
6,1240.2159423828125,5,770.1798706054688,238,9076.06640625,0.0,607.0104370117188,1174.0311279296875,0,2,1,1,0,9,2,1,100,1
0,0.0,0,0.0,1,0.0,1864.2305908203125,4685.83154296875,0.0,0,5,1,1,1,1,2,0,3,0
1,165.9484100341797,0,0.0,16,3942.907958984375,0.0,-173.91061401367188,1913.4736328125,0,1,0,3,7,1,0,0,100,1
1,191.95315551757812,0,0.0,38,5100.77587890625,1259.0802001953125,1884.5811767578125,0.0,3,6,1,1,0,3,2,0,101,0
0,0.0,0,0.0,5,606.0084228515625,0.0,426.6302185058594,0.0,0,7,2,1,1,1,2,0,102,0
3,1775.00390625,0,0.0,18,216.2638397216797,0.0,2022.3375244140625,0.0,0,1,7,12,8,19,1,0,102,0
0,0.0,0,0.0,101,5740.1083984375,127.65861511230469,1749.7833251953125,1079.301513671875,0,6,1,1,3,0,2,0,100,1
5,1233.3524169921875,0,0.0,4,2934.782958984375,0.0,2691.291015625,0.0,0,5,2,1,1,0,2,0,102,0
4,833.3121948242188,1,68.73458099365234,38,9037.8486328125,660.6886596679688,2308.20556640625,85.1755142211914,0,7,1,1,7,1,0,0,100,1
14,3173.447265625,7,1086.19921875,193,10121.962890625,121.7894515991211,2845.8955078125,679.3678588867188,0,5,1,1,2,6,2,0,103,0
13,2715.516845703125,2,240.59182739257812,41,9342.3408203125,1415.462158203125,3147.186767578125,0.0,0,2,2,1,0,3,2,1,103,0
0,0.0,1,218.74722290039062,5,-74.31353759765625,0.0,2435.483154296875,0.0,0,5,1,1,1,1,2,0,102,0
1,122.8939437866211,0,0.0,16,8275.197265625,186.51165771484375,2665.05126953125,0.0,0,6,1,1,0,12,2,1,101,0
15,1557.1336669921875,3,1081.2215576171875,27,6140.369140625,0.0,1280.7012939453125,2362.30517578125,0,7,0,1,0,1,2,0,100,1
8,1944.9947509765625,1,0.0,10,3750.90625,0.0,115.99146270751953,0.0,0,1,0,0,2,9,0,1,102,0
0,0.0,0,0.0,3,314.0646667480469,0.0,513.1052856445312,2362.0419921875,0,5,1,9,5,0,0,0,102,0
0,87.97081756591797,0,0.0,51,1953.572021484375,0.0,3635.82763671875,0.0,0,3,1,1,1,0,2,0,0,0
4,585.6138916015625,4,0.0,41,2393.29443359375,0.0,1873.5416259765625,0.0,0,2,7,4,8,9,1,0,102,0
0,0.0,0,0.0,2,212.50071716308594,1817.9818115234375,4718.4111328125,0.0,0,2,1,1,0,2,2,0,101,0
0,484.37762451171875,0,0.0,23,4482.4326171875,1141.8572998046875,2022.7794189453125,0.0,3,6,1,1,1,5,2,0,101,0
3,3187.676513671875,2,1043.048095703125,23,8262.564453125,939.8019409179688,3524.141357421875,0.0,0,6,1,1,0,0,2,0,103,0
7,1096.8421630859375,5,1153.392822265625,22,9653.1640625,1167.895263671875,2940.250732421875,0.0,0,6,2,1,1,1,2,0,0,0
9,3211.52587890625,1,152.1488800048828,168,8118.42333984375,601.8103637695312,1133.13232421875,106.37161254882812,0,1,0,3,0,9,2,1,103,0
0,0.0,0,0.0,0,0.0,0.0,4678.64208984375,0.0,0,5,2,1,0,0,2,0,101,0
0,0.0,0,0.0,186,10002.7099609375,566.3076171875,1337.500732421875,536.5844116210938,0,6,1,1,2,0,2,0,0,0
5,905.1629028320312,4,837.2962646484375,22,9132.3603515625,1085.475341796875,2128.9619140625,223.6707305908203,0,6,1,1,8,4,2,0,103,0
