gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,cluster,Churn
0,1,1,0,60,1,2,1,1,2,1,1,2,2,1,0,1,1636.939453125,6208.478515625,101,0
0,0,1,1,72,0,1,0,1,1,1,2,1,0,2,0,0,299.53204345703125,2355.7626953125,103,0
0,1,0,0,27,1,0,2,1,1,1,1,1,1,0,1,2,72.2445068359375,4134.845703125,1,0
1,0,0,0,23,1,1,1,1,2,2,0,2,2,0,1,2,1473.8271484375,3900.761474609375,3,0
0,0,0,0,66,0,1,0,1,1,1,2,2,0,1,1,0,795.1665649414062,3986.018798828125,103,0
1,0,0,0,59,1,2,1,2,2,1,1,2,2,0,1,2,1436.08251953125,4524.16015625,3,0
0,0,1,1,62,0,1,0,2,2,2,2,2,0,2,1,0,394.2914733886719,3638.16796875,3,0
0,1,0,0,70,1,0,0,1,1,2,2,2,2,1,1,0,1211.3800048828125,4381.2431640625,3,0
1,1,0,0,44,1,2,1,1,2,0,0,2,2,0,0,0,1412.374267578125,5456.9150390625,101,0
1,0,0,1,2,1,0,2,1,1,1,1,1,1,0,0,3,39.26321792602539,2921.54296875,1,0
1,0,1,0,18,1,0,1,1,2,2,0,0,0,0,1,2,877.1679077148438,3182.892333984375,3,0
0,1,0,0,72,1,0,1,0,0,0,2,0,0,0,0,2,812.2344360351562,4242.99072265625,102,0
0,0,0,0,60,1,0,1,2,2,0,2,2,2,0,1,2,1282.8001708984375,5061.53125,3,0
0,0,0,0,48,0,1,0,0,1,0,0,1,0,0,1,2,360.9314880371094,3284.150146484375,100,0
1,1,1,0,21,1,2,1,1,0,0,0,0,0,0,0,2,1007.4281005859375,3908.96484375,102,0
0,1,0,0,37,1,0,1,0,0,2,1,2,2,0,0,2,1261.539794921875,4249.68017578125,102,0
0,0,1,1,70,1,2,0,2,1,2,2,2,1,2,0,1,1349.97412109375,6261.73291015625,101,0
1,0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,-11.347742080688477,3482.845458984375,1,0
0,1,0,0,45,1,0,1,1,2,1,2,2,2,0,1,2,1453.5194091796875,4292.44677734375,101,0
1,0,0,0,20,1,0,1,0,2,0,0,2,2,0,1,2,1171.638427734375,5643.1787109375,2,1
0,1,0,0,62,1,2,1,1,2,1,0,2,2,1,1,1,1467.8367919921875,3444.05859375,101,0
0,0,1,0,66,0,1,0,2,2,2,2,0,0,2,1,1,142.8624267578125,4229.3076171875,103,0
1,1,0,0,18,1,2,1,1,2,0,0,2,2,0,0,2,1373.128662109375,6161.6953125,101,0
0,0,0,0,38,1,0,2,1,1,1,1,1,1,0,0,3,37.37960433959961,4273.1962890625,1,0
0,1,0,0,70,1,0,1,2,2,1,2,0,2,0,1,1,1257.0816650390625,3060.959716796875,3,0
0,0,0,0,66,0,1,0,1,0,2,2,2,2,1,1,0,495.23162841796875,2627.124755859375,103,0
0,1,1,1,71,1,0,0,0,0,0,1,2,1,1,1,2,1327.000732421875,4347.2734375,101,0
0,1,1,0,11,0,1,0,0,0,0,1,0,0,0,1,2,178.5470428466797,6269.845703125,100,0
0,1,1,0,65,1,0,1,2,2,2,2,0,2,0,1,2,1204.317626953125,4174.29345703125,101,0
0,0,0,1,40,1,0,2,1,1,1,1,1,1,2,0,2,24.75865936279297,3511.031494140625,1,0
0,0,1,0,36,1,0,0,2,0,1,2,0,0,2,0,3,591.308349609375,0.0,1,0
0,1,0,0,45,1,0,1,1,0,0,0,2,1,0,0,2,1257.693603515625,4088.04443359375,102,0
0,0,0,0,36,1,2,1,0,0,0,0,2,2,0,1,2,1370.44140625,5848.76123046875,101,0
0,0,1,1,74,0,1,0,2,0,2,2,2,2,2,1,0,887.4729614257812,3879.779541015625,103,0
1,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,2,38.72808074951172,3741.4931640625,1,0
1,0,0,0,13,1,2,1,0,2,0,0,0,0,0,1,2,1051.817138671875,2454.830078125,2,1
0,0,1,1,34,0,1,0,1,0,0,0,0,0,0,1,2,247.76226806640625,2067.13232421875,100,1
1,0,1,1,69,1,0,0,2,2,2,2,2,0,2,0,1,827.0552368164062,4430.71630859375,3,0
0,1,0,0,38,1,0,1,0,2,0,1,2,2,0,1,2,1388.0281982421875,1058.6004638671875,101,0
0,0,0,0,7,1,0,1,2,0,0,0,2,2,0,1,2,1312.2266845703125,5957.3310546875,3,0
0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,0,3,405.61492919921875,1330.6033935546875,2,0
0,0,1,1,70,0,1,0,1,0,2,0,2,2,1,1,0,491.2175598144531,3419.8876953125,103,0
0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,155.5045166015625,2168.87353515625,100,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,26.8884220123291,2812.4765625,1,1
0,0,0,0,24,1,0,1,2,2,0,0,2,0,0,0,2,1218.1005859375,3286.87841796875,3,0
1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2,956.1452026367188,2786.0234375,102,1
0,1,0,0,71,1,2,1,1,2,1,0,2,2,0,0,1,1546.03955078125,3934.266845703125,101,0
0,0,1,1,30,0,1,0,1,0,0,0,0,0,0,0,0,112.68621063232422,3142.80029296875,100,1
0,1,0,0,23,1,2,2,1,1,1,1,1,0,0,0,3,823.6980590820312,1069.89111328125,102,0
0,0,1,1,68,1,0,0,2,2,1,1,2,2,2,0,0,769.5023193359375,5053.083984375,3,0
0,1,0,0,49,1,0,1,2,1,1,1,2,1,1,1,0,1398.95166015625,4812.95751953125,101,0
0,0,0,0,39,0,1,0,1,1,0,2,0,1,1,1,0,427.3396911621094,2915.97802734375,103,0
0,0,0,0,29,0,1,0,0,0,0,0,2,0,0,1,2,270.59564208984375,2701.8505859375,100,0
1,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,0,1590.0950927734375,6083.35498046875,3,0
1,0,0,1,14,1,0,2,1,1,1,1,1,1,0,0,3,59.549903869628906,258.83306884765625,1,0
0,0,0,0,68,1,0,2,1,1,1,1,1,1,1,0,3,44.694725036621094,6448.0498046875,1,0
0,0,1,0,29,1,0,1,1,2,2,0,2,0,0,0,0,1262.60400390625,3622.33056640625,3,0
0,0,0,0,68,0,1,0,1,1,1,2,2,2,1,0,0,845.3436279296875,5110.9375,103,0
0,0,1,1,22,1,0,0,0,0,0,0,0,0,0,1,2,663.33056640625,5681.36376953125,100,0
1,0,0,0,55,1,2,1,0,2,0,0,2,0,0,1,2,1359.14111328125,3398.69921875,3,0
0,1,0,0,7,1,0,1,1,1,0,2,0,0,0,0,1,862.6113891601562,2499.322265625,102,0
0,1,0,0,69,1,0,1,0,0,0,2,0,2,1,0,0,1273.3582763671875,4425.71435546875,101,0
0,1,0,0,68,1,2,1,1,2,2,1,2,2,0,1,2,1573.2117919921875,6321.98583984375,101,0
0,0,1,1,43,0,1,0,1,0,1,0,1,1,1,0,1,285.968017578125,2922.183349609375,103,0
0,1,0,0,51,1,0,0,1,0,0,1,0,0,0,0,2,467.2294006347656,3565.278564453125,102,0
0,0,0,0,25,1,0,2,1,1,0,1,1,1,1,0,1,17.88599395751953,3058.640380859375,1,0
0,0,0,0,46,0,1,0,1,0,0,2,0,0,1,1,0,250.71884155273438,2961.29443359375,100,0
0,0,1,1,53,1,0,0,1,1,1,2,1,0,2,1,0,446.121337890625,3160.775634765625,1,0
0,0,0,1,47,1,0,2,1,1,1,1,1,1,1,0,0,22.08802604675293,3926.338134765625,1,0
0,0,1,1,76,0,1,0,2,0,2,2,2,2,2,1,1,404.3164978027344,2911.733154296875,103,0
1,1,0,0,24,1,2,1,0,0,1,0,2,2,0,1,2,1420.97021484375,5560.7392578125,101,1
0,0,1,1,28,1,2,1,0,0,2,0,2,0,0,1,2,1223.9307861328125,3270.870849609375,3,0
0,0,1,1,72,0,1,0,1,0,2,2,2,2,2,1,0,487.5817565917969,2956.10888671875,103,0
1,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,879.9417114257812,2373.608642578125,2,1
0,0,0,0,46,0,1,0,1,0,0,2,1,0,1,1,0,495.498779296875,1945.23583984375,103,0
0,1,0,0,47,0,1,0,0,1,2,0,1,0,0,1,2,365.26080322265625,732.388427734375,100,0
0,0,1,1,68,1,2,1,2,2,2,2,2,2,2,0,0,1405.2607421875,4210.46923828125,3,0
0,0,0,0,48,1,0,2,1,1,1,1,1,1,2,0,3,12.389389991760254,920.1483764648438,1,0
1,1,0,0,63,1,2,1,1,2,2,1,2,2,2,0,2,1629.5755615234375,6598.97705078125,101,0
0,1,0,0,40,1,2,0,0,0,1,0,2,1,0,1,2,857.7059936523438,2153.01171875,102,0
1,1,1,0,55,1,0,0,0,0,0,0,2,2,0,1,2,954.9290161132812,2478.989501953125,102,1
1,1,0,0,32,1,2,1,0,2,0,0,2,2,0,1,2,1446.1400146484375,3554.595947265625,101,0
0,0,1,1,74,0,2,0,2,2,2,2,2,2,2,1,0,781.379638671875,4109.943359375,3,0
0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,1,28.479450225830078,4757.83154296875,1,0
0,0,1,0,13,1,0,2,1,1,1,1,1,1,2,1,3,86.63511657714844,1097.4178466796875,1,0
1,0,0,0,6,1,2,1,0,2,0,0,2,0,0,0,2,1063.7979736328125,3091.026123046875,2,0
0,1,0,0,24,1,0,1,0,0,1,0,0,0,0,0,2,1057.2137451171875,2729.946044921875,102,0
0,1,1,0,25,1,2,0,1,0,2,0,2,0,0,0,2,787.607177734375,2188.057373046875,102,0
1,0,0,1,4,0,1,0,1,0,0,0,1,0,0,0,1,190.57437133789062,2967.210205078125,100,1
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,255.2613525390625,5313.6845703125,102,0
1,1,1,0,57,1,1,1,2,2,0,2,2,0,0,0,1,1397.2236328125,3938.313232421875,101,0
0,1,0,0,22,1,0,0,0,1,1,0,0,0,1,0,1,948.8837280273438,4784.890625,101,0
0,1,0,0,68,1,2,0,1,1,1,1,2,0,2,1,1,1286.87255859375,4358.75390625,3,0
0,1,0,0,23,1,1,1,1,1,1,2,2,2,0,0,0,1413.5577392578125,4774.8447265625,101,0
1,0,0,0,36,1,0,2,1,1,1,1,1,1,0,0,1,32.970916748046875,1487.489990234375,1,0
0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,2,947.927001953125,465.2039794921875,102,0
0,0,1,1,22,0,1,0,1,0,0,0,0,0,1,1,1,210.88323974609375,1563.12841796875,103,0
0,0,0,0,37,1,2,1,0,0,0,0,2,0,0,1,2,860.859375,6056.49169921875,2,1
0,0,1,1,10,0,1,0,1,0,1,0,2,0,0,1,1,305.5075988769531,1965.277587890625,100,0
0,0,0,0,36,0,1,0,1,0,0,0,0,0,0,1,2,294.8779602050781,2587.25634765625,100,0
1,0,1,1,58,1,2,1,2,0,0,0,0,0,0,0,0,1106.2833251953125,5368.96728515625,3,0
1,0,0,1,51,0,1,0,1,2,0,2,0,0,1,1,0,261.24993896484375,3864.623779296875,100,0
0,0,0,0,70,1,0,2,1,1,1,1,1,1,1,0,0,1139.516845703125,3145.3740234375,101,0
0,0,0,0,70,1,2,0,2,0,1,2,0,1,2,0,0,927.5548095703125,4994.1044921875,1,0
0,0,1,0,4,1,0,0,1,2,0,2,0,2,0,1,2,856.5455322265625,2159.889892578125,3,1
1,0,1,0,24,1,0,1,2,0,2,2,2,2,0,0,2,1311.3538818359375,4681.24853515625,3,0
0,0,0,0,28,1,2,1,0,0,0,0,2,0,0,0,0,1016.8716430664062,1816.449951171875,2,0
0,0,1,1,65,0,1,0,2,0,2,2,0,0,2,0,0,273.668701171875,1062.9322509765625,103,0
1,0,1,0,17,0,0,0,2,2,0,2,0,0,0,1,1,465.3645324707031,3325.54638671875,2,0
0,0,1,1,13,0,1,0,0,0,0,0,0,0,0,0,3,164.96092224121094,371.9375,100,0
1,0,0,0,24,0,1,0,2,0,0,2,2,0,0,0,1,361.5500793457031,2427.9462890625,103,0
0,0,1,0,52,1,0,0,0,2,0,2,0,0,0,0,0,873.6500854492188,2956.553955078125,3,0
0,1,0,0,64,1,2,1,2,2,2,1,2,2,1,1,0,1564.0443115234375,5906.23974609375,101,0
0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,155.43341064453125,2334.2470703125,100,1
0,0,1,1,56,0,1,0,2,2,2,2,1,0,2,0,1,304.4903259277344,3880.810302734375,103,0
0,1,0,0,33,1,2,1,0,0,1,0,0,0,0,0,2,910.1226806640625,6093.3818359375,102,0
1,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,36.0328254699707,4522.0380859375,1,0
0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,3,166.0068817138672,1312.5970458984375,102,0
0,0,1,0,52,0,1,0,0,2,1,0,2,0,0,0,2,357.2721252441406,1970.1993408203125,100,0
0,0,0,0,59,0,1,0,2,2,2,2,2,2,1,1,0,410.6430969238281,3167.5048828125,103,0
0,1,0,0,32,1,2,1,0,0,1,0,0,0,0,1,2,892.8985595703125,5878.5830078125,102,0
0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,1160.1197509765625,727.6199951171875,102,1
0,1,0,0,21,1,0,1,1,0,1,1,0,2,0,1,2,1173.05908203125,4744.7509765625,101,0
0,0,0,0,11,0,1,0,0,0,1,0,0,0,0,0,1,148.81492614746094,1017.3760986328125,100,0
1,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,1250.767578125,3131.836669921875,2,1
0,0,0,0,73,0,1,0,2,0,2,0,1,0,1,1,1,741.5498046875,3115.895751953125,103,0
0,0,1,1,48,0,1,0,1,1,0,0,0,0,1,0,1,255.0233612060547,2768.591064453125,103,0
1,0,0,1,73,1,0,2,1,1,1,1,1,1,2,0,0,42.49520492553711,872.3207397460938,1,0
0,1,1,1,71,1,2,0,0,1,1,1,2,1,1,0,0,857.3189697265625,3213.792236328125,101,0
0,0,0,0,48,0,1,2,1,1,1,0,0,0,2,0,1,211.4083709716797,1931.2474365234375,1,0
1,1,0,0,25,1,1,1,1,2,1,0,2,2,1,1,1,1362.6988525390625,5369.1572265625,101,0
0,1,1,0,30,1,0,0,1,0,1,0,0,0,0,0,0,879.5458984375,3884.962890625,101,0
0,0,1,0,40,0,1,0,1,0,2,0,2,2,1,1,2,318.595703125,2540.177001953125,103,0
0,0,1,1,57,0,1,0,1,0,0,2,0,0,1,0,0,268.21051025390625,3886.047607421875,103,0
0,0,1,1,75,1,2,1,2,2,2,2,2,2,2,0,0,1618.2073974609375,5394.17138671875,3,0
0,0,1,1,21,1,0,1,2,0,2,1,2,2,0,1,2,1418.4471435546875,5756.9111328125,101,0
0,0,1,0,47,0,1,0,2,0,0,2,0,0,1,1,0,260.58502197265625,2689.276123046875,103,0
1,0,0,0,28,1,2,1,0,2,0,0,2,2,0,1,2,1370.6439208984375,3690.7314453125,3,0
0,0,0,0,13,0,1,0,1,0,0,1,0,0,0,0,2,197.9080810546875,956.614990234375,100,0
0,0,0,0,44,1,0,0,1,2,0,2,2,0,0,0,2,811.0988159179688,3746.17724609375,3,0
0,0,0,0,59,1,0,2,1,1,1,1,1,1,0,0,1,-0.05113276466727257,914.5791015625,1,0
0,0,0,1,31,1,0,1,2,1,0,0,0,0,0,0,1,863.2672729492188,4303.32080078125,3,0
0,1,0,0,46,1,2,1,1,2,0,0,2,2,0,1,1,1291.4732666015625,5932.5478515625,102,1
0,1,0,0,30,1,0,0,2,0,0,0,0,0,0,0,1,472.7566223144531,1309.447021484375,2,0
0,0,1,1,71,1,0,0,2,0,2,2,2,2,2,0,0,846.8864135742188,5879.0302734375,3,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,36.862342834472656,4739.08642578125,1,1
0,0,1,1,61,1,2,1,2,2,1,1,2,2,2,0,1,1669.05126953125,6589.595703125,3,0
0,0,1,1,58,0,1,0,2,2,1,2,0,0,2,0,0,331.23297119140625,651.3427734375,1,0
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,720.1436767578125,2188.118408203125,102,1
0,0,0,0,39,0,1,0,1,1,1,0,1,0,0,0,1,334.9350280761719,3694.70556640625,100,0
0,0,0,0,71,1,0,2,1,1,1,1,1,1,2,0,3,48.13793182373047,840.138427734375,1,0
0,0,0,0,73,0,1,0,0,0,2,2,2,2,1,1,2,449.5782470703125,2525.564208984375,103,0
0,1,1,0,46,1,1,1,1,0,1,2,2,2,0,1,2,1358.713134765625,5600.3818359375,101,0
1,1,0,0,19,1,2,1,1,2,1,0,2,2,0,1,0,1448.0166015625,5828.365234375,101,0
0,0,1,1,43,0,1,0,2,0,0,2,0,2,0,1,3,355.93182373046875,2504.574462890625,100,1
1,0,0,0,24,1,0,1,2,2,0,2,0,0,0,1,2,1175.5770263671875,2587.519287109375,2,0
1,0,0,0,2,1,0,0,0,2,0,2,0,0,0,1,2,530.3060913085938,1896.9256591796875,2,1
0,0,1,1,62,0,1,0,1,0,1,0,2,2,1,1,0,334.7134704589844,3667.374755859375,103,0
0,0,1,0,69,1,2,1,2,2,2,2,2,2,1,1,0,1591.43017578125,5934.22021484375,3,0
0,0,1,1,74,0,1,0,2,0,2,2,2,1,2,1,0,348.17449951171875,3048.874755859375,103,0
0,1,0,0,3,1,0,0,0,0,0,2,0,0,0,0,2,368.5547180175781,4594.74755859375,100,0
1,1,0,0,33,1,2,1,1,2,0,0,2,2,0,1,2,1362.8641357421875,3632.520751953125,101,1
1,0,0,0,40,1,2,1,0,0,0,0,2,0,0,0,2,985.9780883789062,3806.970947265625,102,1
0,0,0,0,26,1,0,2,1,1,1,1,1,1,0,0,3,39.15285873413086,670.4711303710938,1,0
0,0,1,0,45,0,1,0,1,0,1,0,2,2,1,1,0,471.52484130859375,2866.60498046875,103,0
0,1,0,0,69,1,0,1,1,2,1,1,2,2,1,0,1,1467.2491455078125,6398.076171875,101,0
0,0,0,0,12,0,1,0,1,0,1,0,1,0,0,1,2,211.30865478515625,6086.72216796875,100,0
0,0,1,1,52,0,1,0,2,2,0,0,2,2,0,1,2,675.558837890625,1984.033203125,103,0
0,0,1,1,64,1,2,1,0,2,1,0,2,2,0,1,2,1510.26123046875,4360.11181640625,3,0
0,0,1,0,69,1,2,0,2,0,0,0,2,0,1,0,2,399.07000732421875,1949.3519287109375,3,0
0,1,0,0,34,1,0,1,1,2,1,1,2,2,0,1,2,1313.4136962890625,3858.529296875,101,0
0,1,1,0,67,1,2,0,2,2,2,2,2,2,2,1,0,1312.6727294921875,5094.6494140625,101,0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,37.430328369140625,1309.0618896484375,1,0
0,0,0,0,48,1,2,1,2,0,1,0,2,2,0,1,2,1329.381103515625,5506.51611328125,102,1
0,1,0,0,64,1,1,1,1,2,0,0,2,2,0,1,1,1537.5125732421875,5348.31591796875,101,0
0,1,1,0,70,1,2,1,2,2,2,2,2,2,1,1,0,1633.7193603515625,6512.6015625,101,0
0,0,1,1,57,0,1,0,2,0,2,2,0,1,2,1,0,288.48553466796875,3334.240234375,103,0
0,0,1,0,14,1,0,1,2,0,0,2,0,0,0,1,0,1026.212890625,1526.5213623046875,3,0
0,0,0,0,36,1,0,2,1,1,0,1,1,1,1,1,3,17.544599533081055,2562.65478515625,1,0
0,0,0,1,70,1,0,2,1,1,1,1,1,1,2,0,1,38.51287078857422,854.7946166992188,1,0
0,0,0,0,64,1,2,1,2,2,2,2,2,2,2,1,1,1552.2303466796875,6124.5576171875,101,0
1,0,1,1,75,1,0,2,1,1,1,1,1,1,2,0,0,50.2035026550293,1204.764892578125,1,0
0,1,0,0,26,1,0,2,1,1,1,1,1,1,1,1,2,46.76918029785156,583.1551513671875,101,0
0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,791.5450439453125,4469.69970703125,102,1
0,0,0,0,45,0,1,0,1,0,0,0,0,0,0,1,2,79.54515838623047,2650.75634765625,100,0
1,0,0,1,62,1,0,1,1,2,0,0,2,0,0,0,2,1258.4293212890625,3530.1259765625,101,0
0,0,0,0,46,0,1,0,1,0,0,0,0,0,1,0,2,234.570068359375,2753.8486328125,100,0
1,0,0,0,56,1,2,1,2,2,0,0,0,2,0,1,0,1403.3173828125,5730.849609375,3,1
1,1,0,0,5,1,2,1,0,0,0,0,0,0,0,1,2,814.6403198242188,1326.681640625,102,1
0,0,1,0,74,1,2,2,1,1,1,1,1,1,2,0,0,68.17735290527344,792.5841674804688,1,0
1,0,1,1,32,1,0,1,1,2,2,0,2,2,0,1,1,1328.28564453125,3940.91015625,3,0
0,1,0,0,39,1,0,1,0,0,1,0,2,0,0,1,1,911.2169799804688,1105.7930908203125,102,0
0,1,1,0,37,1,2,1,1,2,0,1,2,2,1,0,2,1437.8997802734375,2419.049560546875,101,0
0,0,1,0,45,0,1,0,2,0,0,0,0,0,1,0,0,233.3475799560547,2955.3623046875,103,0
1,1,0,0,58,1,2,1,0,0,1,0,2,0,0,1,2,1164.5003662109375,753.6009521484375,102,1
0,1,1,0,61,1,1,1,1,2,0,0,2,1,0,0,2,1348.57958984375,3400.50048828125,101,0
0,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,0,40.72140121459961,1791.5140380859375,1,0
0,0,0,0,16,0,1,0,2,0,0,2,0,0,0,1,0,268.9561767578125,3623.9267578125,100,0
0,1,0,0,25,1,2,1,0,0,2,0,2,0,0,1,2,1081.3804931640625,830.6331787109375,102,0
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,798.8285522460938,3031.845947265625,102,1
1,0,1,1,46,0,1,0,2,0,2,0,1,2,1,1,1,295.023681640625,4284.05908203125,103,0
1,0,0,0,65,1,0,1,2,2,2,2,2,2,1,1,1,1178.3614501953125,3547.542236328125,3,0
0,0,0,0,4,0,1,0,1,0,0,0,2,0,0,1,2,92.85557556152344,785.804443359375,100,0
0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,1,2,352.40338134765625,715.946044921875,2,0
0,0,1,0,68,1,2,2,1,1,1,1,1,1,2,0,1,765.72998046875,6073.2568359375,3,0
0,1,0,0,17,1,0,1,1,2,2,2,0,0,0,1,1,1076.6466064453125,4947.76611328125,3,0
0,0,0,0,13,0,1,0,1,0,0,0,0,0,0,0,0,172.3675079345703,1690.4349365234375,100,0
1,0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,2,774.8909912109375,5521.51416015625,2,1
0,0,1,1,45,0,1,0,2,0,2,2,2,1,1,0,1,370.5480041503906,2706.21142578125,103,0
0,0,0,1,42,0,1,0,2,0,0,2,0,1,2,1,2,340.36456298828125,2604.827392578125,103,0
0,0,1,0,28,0,1,0,0,0,1,0,2,0,0,0,2,703.8782958984375,1865.215576171875,100,0
0,0,0,0,26,1,0,1,0,0,1,0,2,2,0,1,0,1133.2308349609375,4416.6572265625,2,0
0,1,0,0,56,1,0,1,0,2,1,0,2,2,0,1,1,1396.1217041015625,5156.5595703125,101,0
0,0,0,1,68,0,0,0,2,0,0,2,0,0,1,0,1,373.5268859863281,2402.59130859375,3,0
0,0,0,0,12,0,1,0,0,0,0,1,0,0,0,0,2,195.17652893066406,2938.30078125,100,0
0,1,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,870.6788330078125,3219.171875,102,1
0,0,0,0,37,1,0,2,1,1,1,1,1,1,2,0,0,33.659934997558594,924.8715209960938,1,0
0,0,1,1,51,0,1,0,2,0,0,2,2,0,2,0,0,187.7432098388672,2440.3544921875,103,0
1,0,0,0,4,1,0,1,0,2,0,0,0,0,0,0,2,855.85791015625,2265.1865234375,2,0
0,1,0,0,31,1,0,2,1,1,1,1,1,1,2,1,0,47.6712760925293,6191.75048828125,1,0
0,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,0,31.51223373413086,6037.55126953125,1,0
0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,446.4004211425781,5210.068359375,2,0
0,0,1,0,44,1,2,1,1,2,1,0,2,0,0,1,1,1332.448486328125,4264.88671875,3,0
0,0,1,1,23,1,0,0,0,0,2,0,0,0,0,0,2,761.6840209960938,3163.54052734375,2,0
1,0,1,1,12,1,2,1,0,0,1,0,2,2,0,0,0,1333.9803466796875,4111.87060546875,102,0
1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,3,337.63067626953125,5726.0146484375,2,0
1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,744.5353393554688,3379.655029296875,102,1
0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,2,93.2284164428711,3419.714111328125,100,0
0,0,1,1,45,0,1,0,1,0,2,2,0,1,2,1,0,341.34942626953125,3641.96826171875,103,0
0,1,0,0,32,1,1,1,1,1,1,0,0,2,0,0,1,1074.8677978515625,2427.621337890625,102,0
0,1,0,0,53,1,1,1,1,2,1,1,2,2,0,1,1,1599.35791015625,5689.4345703125,101,0
0,0,1,0,48,1,0,0,1,0,2,2,2,0,1,0,2,722.04443359375,699.7262573242188,3,0
0,0,0,0,4,1,0,0,1,0,0,2,0,2,0,1,2,660.322509765625,1465.5926513671875,2,1
0,0,1,1,71,0,1,0,1,2,2,2,2,2,2,0,1,869.1370849609375,6061.40869140625,101,0
0,1,1,0,5,1,0,0,0,0,1,0,0,0,0,0,1,815.8757934570312,4134.78173828125,101,0
0,0,0,0,26,0,1,0,0,0,0,0,2,0,0,1,2,276.5399475097656,2295.8974609375,100,0
0,0,1,1,35,1,0,0,0,0,0,2,2,2,1,0,0,595.5469360351562,3235.89697265625,3,0
0,1,0,0,26,1,2,1,1,2,0,0,0,2,0,1,2,922.4213256835938,4330.05615234375,102,1
1,1,0,0,43,1,2,1,0,1,1,0,2,2,0,1,1,1441.7796630859375,3811.94580078125,101,0
0,1,0,0,16,1,1,1,1,1,1,1,0,2,0,0,1,1265.30517578125,5046.74853515625,101,0
0,1,1,0,31,1,0,0,1,1,0,1,2,0,1,1,0,798.6515502929688,4341.2666015625,3,0
0,1,1,0,69,1,2,1,2,1,2,2,2,2,1,0,0,1511.6754150390625,4162.533203125,101,0
0,0,1,0,36,1,0,0,2,0,2,2,2,0,1,0,0,519.3900146484375,4401.57275390625,3,0
1,1,0,0,19,1,1,1,1,2,1,0,2,2,0,1,2,1412.96337890625,3373.069580078125,101,0
0,0,0,0,62,0,1,0,1,0,0,2,0,0,1,1,2,232.29425048828125,3111.03857421875,103,0
1,0,0,0,21,1,0,0,0,0,0,2,0,0,0,0,2,485.9805603027344,6062.65478515625,2,0
0,1,0,0,24,1,2,1,1,1,0,0,0,0,0,1,1,979.880859375,835.5464477539062,102,0
0,1,0,0,71,1,0,2,1,1,1,1,1,1,2,1,0,70.68018341064453,5283.14306640625,101,0
1,0,1,0,56,1,2,1,1,2,0,2,2,2,0,1,2,1452.716552734375,5307.14453125,101,0
0,1,0,0,5,1,0,0,2,0,0,0,0,0,0,1,2,779.5418090820312,1131.091796875,102,1
0,1,0,0,28,1,0,1,0,1,0,2,0,0,0,1,2,1087.04736328125,3847.21142578125,101,1
0,0,0,0,71,0,1,0,2,0,2,2,2,2,2,1,1,671.9794921875,4444.47314453125,103,0
0,1,0,0,22,1,1,1,0,0,1,0,2,2,0,1,2,1285.89453125,925.3598022460938,102,1
0,0,0,0,4,0,1,0,0,0,1,0,2,2,0,1,2,350.3689880371094,1543.813232421875,100,0
0,0,0,0,49,0,1,0,1,0,0,0,1,0,0,1,2,176.98297119140625,2225.9267578125,100,0
0,1,0,0,2,1,0,0,1,1,0,0,0,0,0,1,2,833.7314453125,3434.955810546875,102,0
0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,101.74567413330078,1387.269287109375,100,0
