AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,cluster,OUTCOME
3,0,0,1,0,2,7715.65478515625,1,0,1,1,2,5,1,1,0,0,103,0
0,0,0,0,1,2,5054.28173828125,0,0,0,0,1,9,1,2,0,0,103,0
1,0,0,1,2,2,6884.12060546875,1,1,1,0,0,6,0,2,1,1,100,0
3,1,0,3,2,2,7664.18994140625,1,1,1,1,0,8,0,2,0,3,3,0
2,1,0,2,1,2,7738.21337890625,1,0,1,1,0,8,0,3,0,2,3,0
2,0,0,0,0,1,866.59375,0,0,1,1,1,8,0,2,0,0,101,0
2,1,0,2,0,0,6736.1142578125,0,0,1,1,0,8,0,3,0,2,1,0
0,1,0,0,2,1,6350.9521484375,1,1,0,0,3,12,0,0,0,0,2,1
1,0,0,1,1,2,7397.88427734375,0,1,0,0,1,13,0,2,2,0,2,0
0,0,0,0,0,1,3392.408203125,0,1,0,0,0,12,0,0,0,0,2,1
2,1,0,1,0,2,8657.8212890625,1,0,1,1,0,21,0,1,0,7,101,0
2,1,0,2,0,0,6940.8828125,1,0,1,1,0,12,0,2,0,2,3,0
0,0,0,0,0,1,3220.5107421875,0,0,0,0,0,16,1,0,0,0,103,0
2,1,0,1,0,2,9174.4892578125,1,0,1,1,0,10,1,1,0,2,103,0
1,0,0,1,0,1,454.2373962402344,0,1,0,1,2,8,0,0,0,1,2,0
2,1,0,2,0,2,9288.2705078125,1,1,1,1,0,11,0,2,0,2,3,0
0,1,0,0,1,0,7816.052734375,1,1,0,0,0,15,1,0,0,0,103,0
2,1,0,2,0,2,9070.4697265625,0,0,1,1,0,5,0,2,0,3,1,0
2,0,0,1,2,2,3597.098876953125,1,0,0,1,2,22,0,2,0,1,101,0
2,1,0,1,0,2,3714.055908203125,1,0,1,1,0,6,0,1,1,1,100,0
1,0,0,0,0,2,8663.822265625,1,1,0,0,2,21,0,0,0,0,101,0
3,1,0,3,2,2,7914.142578125,1,0,0,1,0,8,0,2,0,4,3,0
2,1,0,1,1,2,9111.083984375,0,0,1,0,0,9,0,2,2,3,3,0
2,0,0,2,2,2,9332.625,1,0,1,1,1,11,0,2,0,2,3,0
2,0,0,2,0,1,7610.2666015625,0,0,1,0,0,8,1,2,0,1,103,0
2,1,0,1,1,2,8269.2392578125,0,0,1,0,0,8,1,2,0,3,103,0
0,1,0,0,0,1,6304.23486328125,0,1,0,0,0,11,0,0,0,0,2,1
0,1,0,0,1,1,9361.3779296875,1,0,0,0,0,17,1,0,0,0,103,1
2,1,0,2,0,2,7690.2333984375,1,1,0,1,0,12,0,4,0,3,3,0
0,0,0,0,0,0,2486.67138671875,1,1,0,0,0,12,0,0,0,0,2,0
0,1,0,0,0,0,3909.79541015625,0,1,0,1,0,12,0,0,0,0,1,0
2,0,0,2,0,2,8597.6650390625,1,0,1,1,1,6,0,1,0,1,1,0
0,1,0,0,0,1,9309.2998046875,0,1,0,0,0,15,1,0,0,0,103,0
0,1,0,0,0,1,645.1446533203125,0,1,0,1,0,8,0,0,0,0,2,1
3,1,0,1,0,2,6182.3583984375,1,1,1,1,0,12,0,1,0,5,1,0
3,1,0,3,2,2,6428.087890625,1,1,1,1,0,8,0,2,0,5,3,0
1,0,0,1,0,1,1555.2933349609375,0,1,0,1,0,9,0,1,0,1,101,0
2,0,0,2,1,2,3339.457275390625,0,1,0,1,1,8,0,0,0,0,1,0
3,0,0,0,2,2,7416.77001953125,1,1,1,1,0,12,0,0,0,0,1,0
3,1,0,1,1,2,8029.56103515625,0,0,1,0,2,9,1,2,2,1,100,0
2,0,0,2,0,0,7426.87255859375,0,1,1,1,0,8,0,0,0,3,1,0
1,1,0,0,0,0,1763.6295166015625,1,1,1,1,0,8,0,0,0,0,2,0
2,0,0,1,0,0,7570.0966796875,1,1,1,1,1,10,1,2,0,0,103,0
3,1,0,3,0,2,2956.0654296875,1,0,1,1,2,8,0,7,1,3,100,0
0,0,0,1,0,2,9002.724609375,1,0,0,0,0,16,1,0,0,1,103,0
2,0,0,0,0,2,5419.623046875,0,0,1,1,2,21,0,0,0,0,101,0
1,0,0,0,0,2,9303.6904296875,1,1,1,1,0,8,1,0,0,0,2,1
1,1,0,1,1,1,3349.45458984375,0,1,1,0,0,8,0,2,0,2,1,0
1,1,0,1,2,0,5166.50341796875,0,0,0,1,0,21,0,3,0,1,101,0
2,0,0,2,1,1,4495.4609375,0,1,0,1,1,8,0,2,0,1,3,0
3,1,0,3,2,2,6619.7607421875,1,1,1,1,0,7,0,2,0,4,1,0
2,0,0,2,2,2,8832.31640625,1,1,0,1,0,6,0,2,0,4,3,0
2,1,0,1,0,2,7811.0830078125,1,0,1,0,0,8,1,1,0,1,103,0
1,1,0,1,1,2,2719.240966796875,0,0,0,0,0,12,0,2,0,1,1,0
2,0,0,2,0,0,3172.342529296875,1,1,0,1,0,8,0,0,0,4,1,0
1,1,0,1,0,2,8467.2841796875,1,1,0,1,0,12,0,0,0,0,2,0
0,0,0,0,0,1,5133.04296875,0,0,0,0,0,21,0,0,0,0,101,0
0,0,0,0,0,1,544.464111328125,0,1,0,0,0,14,0,0,0,0,2,1
2,1,0,2,0,2,6709.7548828125,0,1,1,1,0,8,0,6,2,2,100,0
2,0,0,1,1,0,9166.95703125,1,0,1,1,0,8,0,1,0,1,1,0
0,0,0,0,0,1,3460.919921875,1,1,0,0,2,15,0,0,0,1,2,0
2,1,0,2,0,2,4590.5654296875,1,0,1,1,0,7,0,4,1,3,100,0
1,0,0,0,1,1,3467.0,0,1,0,0,1,14,0,0,0,0,2,1
2,1,0,2,2,2,8176.0869140625,1,1,1,1,0,7,0,4,0,4,100,0
3,0,0,1,0,0,6049.9091796875,0,1,0,1,2,8,0,2,1,0,100,0
2,1,0,1,1,2,7409.3212890625,0,0,1,0,0,8,1,2,0,2,103,0
1,1,0,1,0,0,1652.59814453125,0,1,1,1,0,8,0,2,1,3,100,0
2,0,0,2,2,2,8183.95703125,1,0,1,1,0,8,0,2,0,3,1,0
0,1,0,0,0,1,7300.8359375,1,1,0,0,0,8,1,0,0,0,103,1
3,0,0,3,0,2,2693.8291015625,1,0,1,1,0,6,0,2,1,3,100,0
3,0,0,1,0,2,9278.25390625,1,0,1,1,0,6,0,1,2,1,100,0
1,1,0,1,0,1,1703.9853515625,1,1,1,1,2,8,0,2,1,1,100,0
0,0,0,0,0,1,2433.88720703125,0,1,0,0,2,5,0,0,0,0,2,0
2,0,0,1,2,2,4107.6416015625,0,0,0,0,2,6,0,2,0,0,1,0
1,0,0,2,2,1,4618.31982421875,1,1,0,1,1,6,0,2,0,0,1,0
2,1,0,1,2,2,8443.24609375,1,1,1,1,0,11,0,2,0,3,1,0
0,0,0,0,0,1,61.8233528137207,0,1,0,1,1,12,0,0,0,0,2,1
3,1,0,3,2,2,5135.515625,1,1,1,1,0,8,0,2,2,3,100,0
1,1,0,1,0,3,740.31103515625,0,1,0,0,0,8,0,1,0,1,2,1
0,0,0,0,1,0,7286.9365234375,1,1,0,1,0,9,0,0,0,0,2,1
2,1,0,0,0,0,7134.9873046875,1,1,0,1,0,8,0,0,0,0,2,1
1,1,0,1,0,2,8203.3388671875,0,1,1,1,2,8,0,3,0,1,100,0
1,0,0,0,0,1,899.4739379882812,0,1,0,0,0,9,0,0,0,0,2,1
0,0,0,0,0,2,2661.8466796875,1,0,0,0,0,12,0,0,0,0,101,0
2,0,0,1,1,1,7881.7275390625,0,1,1,0,2,8,1,1,0,1,103,0
0,0,0,0,1,3,5132.85205078125,1,1,0,1,2,8,0,0,0,0,1,1
2,0,0,1,2,2,8481.0849609375,1,1,1,1,0,12,0,2,0,2,1,0
0,0,0,0,0,1,7635.66650390625,1,1,0,1,2,21,0,0,0,0,101,0
1,0,0,0,1,2,5110.689453125,0,0,0,0,0,13,0,0,0,0,2,0
1,1,0,0,0,2,9019.6064453125,0,0,0,0,2,9,0,0,0,0,101,0
2,0,0,0,0,2,8774.8037109375,1,0,1,1,2,21,0,0,0,0,101,0
0,1,0,0,0,3,6910.43408203125,1,1,0,0,0,12,0,0,0,0,2,1
1,0,0,0,0,2,9187.3720703125,0,1,0,0,0,15,0,0,0,0,2,1
1,1,0,1,0,0,8196.0224609375,1,1,0,1,2,8,0,1,2,0,101,0
1,0,0,1,0,1,4267.76708984375,1,0,0,1,0,11,0,3,0,1,1,0
2,0,0,2,0,2,8314.6025390625,1,0,1,1,0,5,0,2,0,3,3,0
1,0,0,1,0,2,8004.248046875,1,1,0,0,0,12,0,1,1,1,100,0
1,0,0,1,2,2,9121.7783203125,0,1,0,0,0,16,0,2,0,0,2,1
0,0,0,0,0,2,7804.83837890625,1,0,1,0,0,12,0,0,0,0,1,0
2,0,0,0,0,3,3939.751220703125,0,1,0,1,1,11,1,0,0,0,2,1
1,0,0,0,0,3,555.0321044921875,0,1,0,0,0,13,1,0,0,0,103,1
0,1,0,0,0,1,9152.9052734375,0,1,0,0,0,15,1,0,0,0,103,0
2,1,0,3,0,2,7620.7978515625,0,0,0,1,0,8,0,2,0,2,3,0
1,0,0,1,0,1,1930.8511962890625,0,0,0,0,2,21,0,2,0,0,101,0
3,1,0,2,0,0,2955.6904296875,0,0,1,1,2,5,0,9,2,3,100,0
3,1,0,3,2,2,8216.2333984375,1,0,1,0,0,8,0,3,0,1,3,0
2,1,0,2,2,2,7647.4248046875,1,1,1,1,0,21,0,2,1,7,100,0
2,1,0,2,0,2,9215.1455078125,1,1,0,1,0,12,0,2,0,5,3,0
3,1,0,1,0,2,7652.29296875,1,1,1,1,0,6,0,1,1,5,100,0
2,0,0,1,0,2,8019.9453125,1,0,1,1,0,14,1,2,1,1,103,0
0,0,0,0,0,1,4582.07763671875,0,1,0,0,2,15,0,0,0,0,2,1
1,1,0,0,0,1,35.032920837402344,1,1,0,0,0,8,1,0,0,1,103,1
2,1,0,1,2,2,7858.353515625,0,1,1,1,2,8,0,2,0,2,1,1
2,0,0,1,0,2,7855.27294921875,1,1,1,1,0,11,0,0,0,1,1,0
1,1,0,1,0,1,9209.3447265625,1,1,0,0,0,12,0,1,0,1,101,0
2,0,0,1,1,2,6525.279296875,1,0,1,1,0,8,1,2,0,1,103,0
0,1,0,0,0,1,3857.564208984375,0,1,0,0,0,12,0,0,0,0,2,1
2,1,0,2,0,2,7935.53125,1,0,0,1,0,11,0,2,0,1,3,0
0,0,0,0,0,0,8136.83544921875,1,1,0,0,0,12,0,0,0,0,2,1
2,1,0,2,0,2,6268.4599609375,0,0,1,1,0,5,0,1,0,3,3,0
0,0,0,0,2,2,6589.62548828125,1,1,0,0,2,9,0,0,0,0,1,0
0,0,0,0,1,2,6065.828125,0,0,0,0,1,9,0,0,0,0,2,0
2,1,0,1,2,2,8738.8017578125,1,0,1,1,0,8,0,2,0,1,3,0
3,0,0,2,0,2,6551.62158203125,1,1,1,1,0,9,0,2,0,4,3,0
0,0,0,0,1,1,2814.457763671875,1,0,0,0,0,16,1,0,0,0,103,1
0,0,0,0,1,1,9222.0654296875,0,1,0,0,0,13,0,0,0,0,2,0
2,0,0,0,0,2,9037.2724609375,1,0,1,0,1,5,1,0,0,0,103,0
2,1,1,2,0,0,5678.0087890625,0,1,1,1,1,8,0,1,0,0,102,0
2,0,0,0,0,2,9099.017578125,1,1,1,1,0,6,0,0,0,0,1,0
2,0,0,2,2,2,6023.5380859375,1,1,1,1,0,7,0,3,1,3,100,0
2,1,0,2,0,0,5646.86767578125,1,0,1,1,0,12,0,2,0,2,1,0
2,1,1,1,0,2,6940.9833984375,0,1,0,1,1,8,0,2,0,0,102,0
1,1,0,0,0,1,335.4244689941406,0,1,0,0,0,13,0,0,0,0,2,1
3,1,0,3,0,2,9060.0625,1,0,1,1,0,8,0,5,2,6,100,0
2,1,0,2,1,2,9090.2724609375,0,1,1,0,0,6,1,2,0,3,103,0
3,1,0,3,0,2,2971.835693359375,1,0,1,1,2,8,0,8,2,3,100,0
2,1,0,2,1,2,7544.5087890625,1,0,1,0,1,6,1,2,0,6,103,0
3,0,0,2,2,2,6704.2958984375,1,0,1,1,0,11,0,2,0,2,3,0
3,1,0,3,2,1,4569.2509765625,1,0,0,1,0,8,0,3,0,1,3,0
1,1,0,1,0,2,1663.281005859375,0,0,1,1,0,8,0,2,0,1,100,0
3,0,0,2,2,2,8154.849609375,1,0,1,1,0,12,0,3,0,5,3,0
0,0,0,0,0,1,276.8442077636719,0,1,0,0,0,12,0,0,0,0,2,1
3,0,0,0,2,2,8873.6640625,1,0,1,1,2,8,0,0,0,0,1,0
2,1,0,2,0,2,8600.787109375,1,1,1,0,0,10,0,1,0,3,1,0
2,1,0,1,2,2,4873.19580078125,1,0,0,1,0,12,0,2,0,1,100,0
1,0,0,1,0,1,3750.492431640625,0,1,1,0,0,16,0,1,0,1,101,0
3,1,0,1,0,0,7641.65234375,1,0,1,1,2,8,0,3,0,2,100,0
1,0,0,0,0,1,4580.650390625,0,1,0,1,2,21,0,0,0,0,101,0
3,1,0,3,0,2,4597.99951171875,1,0,1,1,1,8,0,2,1,1,100,0
1,1,0,1,0,1,939.0701904296875,1,1,0,0,0,16,1,1,0,1,103,1
1,0,0,1,0,2,7789.7939453125,0,0,0,0,2,13,0,1,2,0,100,0
2,0,0,2,2,2,4498.26904296875,1,0,1,1,0,11,0,2,0,2,3,0
3,0,0,0,0,2,6980.07666015625,1,1,1,1,1,6,0,0,0,0,2,1
3,1,0,3,2,2,4566.068359375,1,1,0,1,0,8,0,2,0,3,3,0
2,0,0,2,0,2,4682.12060546875,0,1,1,1,0,6,0,1,1,4,100,0
0,0,0,0,0,1,3089.187255859375,0,1,0,0,2,17,0,0,0,0,2,0
1,1,0,1,0,1,4621.4033203125,1,1,0,1,0,11,0,2,0,1,1,0
3,0,0,1,2,0,4838.5302734375,0,1,1,0,0,21,0,1,0,3,101,0
1,0,0,0,2,2,7642.466796875,1,1,1,1,2,21,0,0,0,0,101,0
2,1,0,2,0,0,4688.64453125,1,1,0,1,0,7,0,2,1,7,100,0
2,1,0,1,0,0,2128.989501953125,1,1,1,1,0,8,0,2,1,1,100,0
1,1,0,1,0,1,345.4920349121094,0,1,1,1,2,8,0,0,0,1,2,1
3,1,0,1,1,2,6020.255859375,1,0,0,1,0,12,0,0,0,3,1,0
3,1,0,2,2,2,8389.1181640625,1,0,1,1,2,5,0,10,0,3,100,0
2,0,0,2,1,2,8082.79052734375,1,0,1,1,0,11,0,2,0,5,3,0
0,0,0,0,0,0,6727.2734375,1,1,0,1,0,8,0,0,0,0,101,1
1,1,0,0,0,1,3853.75732421875,1,1,0,0,2,14,0,0,0,0,2,1
1,0,0,1,0,2,8193.1376953125,0,1,0,0,0,8,0,0,0,3,1,0
3,0,0,1,2,2,6490.21435546875,1,1,0,1,0,8,0,3,0,3,3,0
2,0,0,2,0,2,4813.26416015625,1,1,1,1,0,7,0,2,0,3,1,0
2,1,0,2,0,2,4088.462890625,1,0,1,1,0,8,0,2,0,7,3,0
3,1,0,2,2,2,3995.01123046875,1,0,0,1,0,7,0,4,0,7,3,0
2,1,0,1,0,2,1274.853515625,1,1,0,1,0,6,1,2,0,1,103,0
2,0,0,0,0,0,8346.9111328125,1,0,0,1,0,21,0,1,0,4,101,0
0,0,0,0,0,1,3363.71484375,0,1,1,1,2,21,0,0,0,0,101,1
1,1,0,1,0,0,1549.6990966796875,1,0,0,0,0,16,1,3,0,1,103,0
3,0,0,3,2,2,7897.25927734375,1,0,1,1,1,8,0,4,0,3,100,0
3,0,0,0,0,2,9058.6513671875,0,0,1,1,0,21,0,0,0,0,101,0
1,0,0,1,0,3,2178.5361328125,0,1,0,0,0,13,0,1,0,1,2,0
1,0,0,1,0,2,7718.75244140625,1,1,1,0,2,21,0,2,1,0,101,0
2,1,0,2,0,2,4557.29150390625,0,0,0,1,0,8,0,2,0,2,3,0
0,0,0,0,0,3,8325.2119140625,1,1,0,0,1,12,0,0,0,0,2,1
2,0,0,2,0,0,8272.4697265625,1,1,1,1,1,11,0,3,0,1,3,0
2,1,0,2,2,2,8199.2333984375,1,1,0,0,0,12,0,2,5,3,100,0
1,1,0,1,1,1,8879.58984375,1,1,1,1,0,9,0,1,0,1,1,0
1,1,0,1,0,0,2552.667236328125,0,0,1,0,0,21,0,1,0,1,101,0
3,0,0,2,0,2,4507.16650390625,1,1,0,1,0,12,0,3,0,3,3,0
2,1,0,1,0,0,8893.23828125,1,1,1,0,0,10,0,1,2,3,100,0
0,0,0,0,1,1,6711.09521484375,1,0,0,0,1,16,1,0,0,0,103,0
0,1,0,0,0,1,6844.11767578125,1,1,0,1,0,8,0,0,0,0,2,1
1,0,0,1,0,1,2424.7353515625,1,1,1,1,2,8,0,0,0,0,1,0
1,0,0,1,0,3,2959.434326171875,0,1,1,0,2,6,1,1,0,1,103,0
0,0,0,0,0,1,914.9769897460938,0,1,0,0,0,10,1,0,0,0,103,0
1,0,0,0,1,1,9155.5087890625,0,1,0,0,0,13,0,0,0,0,2,0
1,0,0,1,1,1,2871.430908203125,0,0,0,1,1,11,1,3,1,1,103,0
1,0,0,1,0,0,5597.54345703125,0,1,1,1,0,8,0,2,0,1,1,0
3,0,1,0,0,2,8713.0458984375,0,0,1,1,0,8,0,0,0,0,102,0
2,1,0,2,2,2,5794.6318359375,1,1,1,1,0,11,0,2,0,5,3,0
3,1,0,3,0,2,6023.96337890625,0,1,1,1,0,8,0,2,0,2,3,0
2,1,0,2,0,1,3994.623291015625,0,1,1,1,2,8,0,5,0,1,1,0
3,0,0,1,2,2,6619.55126953125,1,1,1,1,0,8,0,2,0,1,3,0
1,0,0,1,1,3,3238.254638671875,0,1,1,1,2,8,0,0,0,0,2,0
1,1,0,1,0,2,5670.2578125,1,1,1,0,0,11,0,1,0,1,1,0
3,1,0,1,0,2,6965.279296875,0,1,0,0,0,10,1,2,0,2,103,0
0,0,0,0,0,2,8280.87890625,0,1,0,1,2,5,0,0,0,0,101,1
1,1,0,1,0,1,9366.833984375,1,1,1,0,0,8,1,1,0,1,103,0
3,1,0,2,2,2,7843.4287109375,1,0,1,1,0,8,0,2,0,8,100,0
2,1,0,1,0,0,7883.3427734375,0,1,1,0,0,11,0,2,0,3,3,0
1,0,0,1,0,0,9173.0166015625,1,1,0,0,1,17,1,3,1,1,103,0
2,0,0,2,1,2,8598.0751953125,1,1,1,1,1,8,0,2,0,1,3,0
3,0,0,1,2,2,5951.7724609375,1,0,1,1,0,21,0,0,0,0,101,0
2,0,0,2,2,2,6127.4296875,1,0,1,1,1,8,0,2,0,3,3,0
0,0,0,0,0,1,6719.03076171875,1,1,0,0,0,12,0,0,0,0,2,1
1,0,0,1,0,0,7946.77734375,1,0,1,1,2,21,0,3,0,1,101,0
3,0,0,0,0,2,9199.73046875,0,0,1,1,0,12,0,1,0,3,1,0
1,0,0,1,1,1,2783.301025390625,0,1,0,1,0,5,0,3,0,0,101,0
2,0,0,0,0,1,9245.8505859375,0,1,1,0,0,10,0,0,0,0,2,1
3,0,0,3,2,2,8939.0654296875,1,1,1,1,0,9,0,2,1,4,100,0
1,1,0,0,0,1,8664.09765625,0,0,0,0,2,21,0,0,0,0,101,1
3,0,0,3,2,2,7345.7216796875,1,1,1,1,2,7,0,2,1,0,100,0
1,0,0,1,0,1,884.5553588867188,1,1,0,0,0,13,0,0,0,1,101,0
0,0,0,0,0,0,8895.1484375,0,1,0,0,2,13,0,0,0,0,2,1
3,0,0,2,2,2,3929.275146484375,1,0,1,1,0,12,0,2,0,4,3,0
3,1,0,3,2,2,8977.8828125,1,0,1,1,0,8,0,5,0,3,3,0
3,0,0,2,1,2,8395.6943359375,1,0,1,1,0,11,0,2,0,3,3,0
1,1,0,1,0,2,5296.36865234375,1,1,1,1,2,21,0,1,0,0,101,0
2,0,0,1,0,2,8429.060546875,1,0,0,0,0,8,1,3,0,1,103,0
1,1,0,1,0,0,5278.3935546875,1,1,0,0,0,12,0,1,0,1,2,0
2,1,0,1,0,2,7981.22802734375,1,0,0,1,0,11,1,2,0,3,103,0
2,0,0,1,0,2,9158.1435546875,0,0,1,1,0,21,0,1,0,1,101,0
2,1,0,2,0,2,6963.94091796875,1,1,1,1,2,7,0,2,2,0,100,0
3,1,0,3,0,2,3296.990478515625,1,1,1,1,0,8,0,2,0,7,100,0
2,1,0,2,2,2,3306.104736328125,1,1,0,1,0,12,0,4,0,3,3,0
0,0,0,0,0,1,640.0523681640625,0,1,0,0,2,16,0,0,0,0,2,1
2,1,0,2,0,0,5864.7626953125,0,1,0,0,0,9,0,2,2,3,2,0
0,0,0,0,0,0,6750.2724609375,0,1,0,1,0,8,0,0,0,0,2,1
2,0,0,2,2,2,5583.9921875,1,1,1,1,0,9,0,2,0,5,3,0
1,0,0,1,0,3,9227.2060546875,0,1,0,0,0,8,1,3,0,1,103,1
3,1,0,3,0,2,7221.3134765625,1,0,1,1,0,9,0,1,2,6,100,0
1,1,0,1,0,0,5550.27880859375,1,1,0,0,0,11,0,1,0,5,1,0
0,0,0,0,0,1,2545.856201171875,0,1,0,0,2,6,0,0,0,0,2,1
2,1,0,2,0,2,8634.916015625,1,0,1,1,0,8,0,2,0,2,3,0
2,1,0,2,2,2,5850.29736328125,1,0,0,1,0,5,0,2,0,3,3,0
0,1,0,0,0,0,4251.568359375,1,0,0,0,0,12,0,0,0,1,2,0
1,0,0,1,0,0,9144.29296875,1,0,1,0,0,17,1,1,0,1,103,0
0,1,0,0,0,1,952.0261840820312,0,1,0,0,0,8,0,0,0,0,2,0
1,0,0,1,0,1,9250.8173828125,0,1,0,0,1,13,1,2,0,1,103,0
3,1,0,3,0,0,6793.84423828125,0,1,1,1,0,5,0,2,0,3,1,0
1,0,0,1,0,1,680.4343872070312,1,1,0,0,0,13,0,3,0,1,100,0
0,1,0,0,0,0,2512.47119140625,1,1,0,1,2,8,0,0,0,0,2,1
2,0,0,3,2,2,5591.7509765625,1,1,1,1,0,11,0,1,0,3,100,0
2,0,0,1,0,1,5729.97021484375,0,0,0,1,0,14,1,1,1,0,103,1
3,1,0,3,0,2,5989.025390625,0,1,1,1,0,12,0,2,0,6,1,0
1,0,0,1,1,0,7344.93603515625,1,0,1,0,1,8,1,2,0,1,103,0
1,1,0,1,0,1,5467.34765625,1,1,0,1,0,8,0,2,0,1,2,0
3,1,0,3,0,2,5394.1865234375,1,0,1,1,0,8,0,3,0,1,3,0
0,1,0,0,1,1,269.5513610839844,0,1,0,0,0,12,0,0,0,0,2,1
2,0,0,2,1,0,8466.1181640625,1,0,1,1,1,8,0,2,0,0,1,0
1,0,0,0,0,0,5754.0341796875,1,0,1,1,0,5,0,0,0,0,1,0
1,0,0,0,0,1,3587.044677734375,0,1,0,0,2,21,0,0,0,0,101,0
2,0,0,2,2,2,8704.5205078125,0,1,1,1,0,7,0,2,0,3,3,0
1,1,0,0,0,0,3969.63720703125,1,0,1,1,2,11,0,0,0,0,1,1
1,0,0,0,0,0,3433.740478515625,1,1,1,0,2,8,1,0,0,0,103,0
2,1,0,2,0,2,5306.61181640625,1,0,0,1,2,5,0,6,2,3,100,0
0,1,0,0,0,1,2940.0048828125,0,1,0,0,0,16,0,0,0,0,2,1
3,1,0,3,1,1,3843.8779296875,0,1,0,1,0,8,0,2,0,6,3,0
3,0,0,2,2,2,7471.10205078125,1,1,1,1,2,5,0,6,1,2,100,0
0,1,0,0,0,0,1206.27197265625,1,1,1,0,2,12,0,0,0,0,2,0
1,0,0,0,1,1,2624.664306640625,0,1,0,0,0,21,0,0,0,1,101,0
0,0,0,0,2,1,5447.2568359375,0,1,0,0,0,12,0,0,0,0,101,1
0,0,0,0,0,0,9021.8388671875,0,0,0,0,2,12,0,0,0,0,1,0
0,0,0,0,0,1,5403.67431640625,1,1,0,0,0,17,0,0,0,0,2,1
2,0,0,1,2,2,8060.0947265625,0,0,1,0,0,11,0,2,0,2,1,0
0,1,0,0,0,1,1260.8314208984375,1,1,0,1,0,12,0,0,0,0,2,0
0,1,0,0,0,1,841.1718139648438,0,1,0,0,0,12,0,0,0,0,2,1
1,1,0,1,1,1,2154.250244140625,1,1,0,1,2,8,0,2,0,0,1,0
3,1,0,3,2,2,8143.27392578125,0,1,1,1,2,8,0,1,1,0,100,0
3,0,0,0,0,2,9334.51953125,1,1,0,1,0,10,0,0,0,0,1,0
2,0,0,0,0,2,9094.1201171875,0,0,0,1,0,11,0,0,0,0,1,0
0,0,0,0,0,0,8668.5693359375,1,1,0,0,0,11,0,0,0,0,1,0
1,1,0,0,0,1,922.6099243164062,0,1,0,0,2,12,0,0,0,0,2,1
2,0,0,1,0,2,8761.857421875,1,0,1,0,0,14,1,1,0,1,103,1
3,0,0,1,0,2,8029.2099609375,1,0,1,1,0,8,1,2,0,1,103,0
2,1,0,2,0,2,7837.26953125,0,1,0,1,0,16,0,2,0,4,101,0
2,1,0,2,0,2,5610.8291015625,1,0,1,1,2,6,0,1,0,3,1,0
3,0,0,1,1,2,8835.94921875,1,0,1,1,1,8,0,2,0,0,1,0
1,0,0,0,0,3,688.8639526367188,0,1,0,0,2,6,1,0,0,0,103,1
1,1,0,1,0,0,780.5943603515625,1,0,0,0,0,11,1,1,0,2,1,0
2,0,0,2,2,2,4213.77783203125,1,0,1,1,1,12,0,4,0,6,3,0
0,1,0,0,0,1,5732.9814453125,1,0,0,0,0,16,0,0,0,1,2,1
2,0,0,0,2,2,6443.98779296875,1,1,1,1,0,10,0,0,0,0,2,0
3,0,0,1,2,2,7914.39697265625,1,1,1,1,2,9,0,9,1,1,100,1
3,1,0,1,0,2,8916.8642578125,1,1,1,1,0,9,0,1,2,5,100,0
2,1,0,2,0,2,8203.1396484375,1,1,1,1,0,8,0,2,0,3,3,0
1,1,0,1,0,0,9156.1220703125,1,1,1,1,0,8,0,2,0,1,1,0
1,1,0,0,0,0,3857.19970703125,1,0,0,0,2,21,0,0,0,0,101,0
1,0,0,0,0,0,2018.02783203125,1,1,0,0,0,21,0,0,0,0,101,0
1,1,0,1,1,1,1325.6851806640625,0,0,0,0,2,9,1,2,0,0,103,0
0,0,0,0,0,2,9336.9716796875,1,0,1,1,0,11,0,0,0,0,1,0
2,0,0,1,1,0,7953.7421875,1,0,1,1,0,8,0,2,0,1,1,0
1,1,0,1,0,0,7371.86181640625,1,0,0,1,2,14,0,3,1,1,101,0
3,0,0,1,0,2,6853.625,1,1,1,1,0,11,0,2,1,4,100,0
1,1,0,1,0,3,5571.43212890625,0,1,0,0,2,8,0,3,2,1,100,1
1,1,0,0,0,3,2210.54931640625,0,1,1,1,2,8,0,3,2,0,100,0
3,0,0,2,2,2,6507.4052734375,1,0,1,1,0,8,0,2,0,5,100,0
3,0,0,0,1,2,9156.83203125,0,0,0,0,0,18,1,0,0,0,103,0
1,1,0,1,0,2,2295.10009765625,0,1,1,1,0,8,0,2,2,2,100,0
3,1,0,0,0,2,8299.0615234375,1,0,0,1,0,7,0,1,0,4,1,0
1,1,0,0,0,1,1277.15625,0,1,0,1,0,11,0,0,0,0,2,1
1,1,0,1,0,1,889.2097778320312,0,1,0,1,0,11,0,0,0,1,2,0
1,1,0,1,0,0,2484.912109375,0,1,0,1,0,8,0,1,0,3,1,0
1,1,0,1,0,2,8883.841796875,1,0,1,1,0,21,0,1,0,2,101,0
2,0,0,0,0,2,7288.41064453125,0,0,1,1,1,8,0,0,0,0,1,0
3,1,0,3,0,2,8556.9033203125,1,0,1,1,2,5,1,2,0,3,103,0
0,0,0,0,0,1,4227.0224609375,1,1,0,1,0,14,0,0,0,0,2,1
0,0,0,0,0,1,1433.5531005859375,0,1,0,0,0,16,0,0,0,0,2,1
